# x_m,y_m,w_tr_right_m,w_tr_left_m
8.4625,11.7828,1.0055,1.0055
8.4625,11.7057,1.0375,1.0375
8.3854,11.6286,1.0375,1.0375
8.3083,11.5515,1.0347,1.0347
8.3083,11.4744,1.0347,1.0347
8.2312,11.3972,1.0489,1.0489
8.1541,11.3201,1.0347,1.0347
8.0769,11.2430,1.0055,1.0055
8.0769,11.1659,1.0375,1.0375
7.9998,11.0888,1.0375,1.0375
7.9227,11.0116,1.0347,1.0347
7.9227,10.9345,1.0347,1.0347
7.8456,10.8574,1.0489,1.0489
7.7685,10.7803,1.0375,1.0375
7.6913,10.7032,1.0347,1.0347
7.6913,10.6260,1.0375,1.0375
7.6142,10.5489,1.0489,1.0489
7.5371,10.4718,1.0347,1.0347
7.4600,10.3947,1.0055,1.0055
7.4600,10.3176,1.0375,1.0375
7.3829,10.2404,1.0375,1.0375
7.3057,10.1633,1.0347,1.0347
7.3057,10.0862,1.0347,1.0347
7.2286,10.0091,1.0489,1.0489
7.1515,9.9320,1.0375,1.0375
7.0744,9.8548,1.0347,1.0347
7.0744,9.7777,1.0375,1.0375
6.9973,9.7006,1.0489,1.0489
6.9201,9.6235,1.0347,1.0347
6.8430,9.5464,1.0055,1.0055
6.8430,9.4692,1.0375,1.0375
6.7659,9.3921,1.0375,1.0375
6.6888,9.3150,1.0347,1.0347
6.6888,9.2379,1.0347,1.0347
6.6117,9.1608,1.0489,1.0489
6.5345,9.0836,1.0347,1.0347
6.4574,9.0065,1.0055,1.0055
6.4574,8.9294,1.0375,1.0375
6.3803,8.8523,1.0375,1.0375
6.3032,8.7752,1.0347,1.0347
6.3032,8.6980,1.0347,1.0347
6.2261,8.6209,1.0489,1.0489
6.1489,8.5438,1.0375,1.0375
6.0718,8.4667,1.0347,1.0347
6.0718,8.3896,1.0375,1.0375
5.9947,8.3124,1.0489,1.0489
5.9176,8.2353,1.0347,1.0347
5.8405,8.1582,1.0055,1.0055
5.8405,8.0811,1.0375,1.0375
5.7633,8.0040,1.0375,1.0375
5.6862,7.9268,1.0347,1.0347
5.6862,7.8497,1.0347,1.0347
5.6091,7.7726,1.0489,1.0489
5.5320,7.6955,1.0347,1.0347
5.4549,7.6184,1.0055,1.0055
5.4549,7.5412,1.0375,1.0375
5.3777,7.4641,1.0375,1.0375
5.3006,7.3870,1.0347,1.0347
5.3006,7.3099,1.0347,1.0347
5.2235,7.2328,1.0489,1.0489
5.1464,7.1556,1.0375,1.0375
5.0693,7.0785,1.0347,1.0347
5.0693,7.0014,1.0375,1.0375
4.9921,6.9243,1.0489,1.0489
4.9150,6.8472,1.0347,1.0347
4.8379,6.7700,1.0055,1.0055
4.8379,6.6929,1.0375,1.0375
4.7608,6.6158,1.0375,1.0375
4.6837,6.5387,1.0347,1.0347
4.6837,6.4616,1.0347,1.0347
4.6065,6.3844,1.0489,1.0489
4.5294,6.3073,1.0347,1.0347
4.4523,6.2302,1.0055,1.0055
4.4523,6.1531,1.0375,1.0375
4.3752,6.0760,1.0375,1.0375
4.2981,5.9988,1.0347,1.0347
4.2981,5.9217,1.0347,1.0347
4.2209,5.8446,1.0489,1.0489
4.1438,5.7675,1.0375,1.0375
4.0667,5.6904,1.0347,1.0347
4.0667,5.6132,1.0375,1.0375
3.9896,5.5361,1.0489,1.0489
3.9125,5.4590,1.0347,1.0347
3.8353,5.3819,1.0055,1.0055
3.8353,5.3048,1.0375,1.0375
3.7582,5.2276,1.0375,1.0375
3.6811,5.1505,1.0347,1.0347
3.6811,5.0734,1.0347,1.0347
3.6040,4.9963,1.0489,1.0489
3.5269,4.9192,1.0375,1.0375
3.4497,4.8420,1.0347,1.0347
3.4497,4.7649,1.0375,1.0375
3.3726,4.6878,1.0489,1.0489
3.2955,4.6107,1.0347,1.0347
3.2184,4.5336,1.0055,1.0055
3.2184,4.4564,1.0375,1.0375
3.1413,4.3793,1.0375,1.0375
3.0641,4.3022,1.0347,1.0347
3.0641,4.2251,1.0347,1.0347
2.9870,4.1480,1.0489,1.0489
2.9099,4.0708,1.0347,1.0347
2.8328,3.9937,1.0055,1.0055
2.8328,3.9166,1.0375,1.0375
2.7557,3.8395,1.0375,1.0375
2.6785,3.7624,1.0347,1.0347
2.6785,3.6852,1.0347,1.0347
2.6014,3.6081,1.0489,1.0489
2.5243,3.5310,1.0375,1.0375
2.4472,3.4539,1.0347,1.0347
2.4472,3.3768,1.0375,1.0375
2.3701,3.2996,1.0489,1.0489
2.2929,3.2225,1.0347,1.0347
2.2158,3.1454,1.0055,1.0055
2.2158,3.0683,1.0375,1.0375
2.1387,2.9912,1.0375,1.0375
2.0616,2.9140,1.0347,1.0347
2.0616,2.8369,1.0347,1.0347
1.9845,2.7598,1.0489,1.0489
1.9073,2.6827,1.0347,1.0347
1.8302,2.6056,1.0055,1.0055
1.8302,2.5284,1.0375,1.0375
1.7531,2.4513,1.0375,1.0375
1.6760,2.3742,1.0347,1.0347
1.6760,2.2971,1.0347,1.0347
1.5989,2.2200,1.0489,1.0489
1.5217,2.1428,1.0375,1.0375
1.4446,2.0657,1.0347,1.0347
1.4446,1.9886,1.0375,1.0375
1.3675,1.9115,1.0489,1.0489
1.2904,1.8344,1.0347,1.0347
1.2133,1.7572,1.0055,1.0055
1.2133,1.6801,1.0375,1.0375
1.1361,1.6030,1.0375,1.0375
1.0590,1.5259,1.0347,1.0347
1.0590,1.4488,1.0347,1.0347
0.9819,1.3716,1.0489,1.0489
0.9048,1.2945,1.0347,1.0347
0.8277,1.2174,1.0055,1.0055
0.8277,1.1403,1.0375,1.0375
0.7505,1.0632,1.0375,1.0375
0.6734,0.9860,1.0347,1.0347
0.6734,0.9089,1.0347,1.0347
0.5963,0.8318,1.0489,1.0489
0.5192,0.7547,1.0375,1.0375
0.4421,0.6776,1.0347,1.0347
0.4421,0.6004,1.0375,1.0375
0.3649,0.5233,1.0489,1.0489
0.2878,0.4462,1.0347,1.0347
0.2107,0.3691,1.0055,1.0055
0.2107,0.2920,1.0375,1.0375
0.1336,0.2148,1.0375,1.0375
0.0565,0.1377,1.0347,1.0347
0.0565,0.0606,1.0347,1.0347
-0.0207,-0.0165,1.0375,1.0375
-0.0978,-0.0936,1.0375,1.0375
-0.1749,-0.1708,1.0347,1.0347
-0.1749,-0.2479,1.0347,1.0347
-0.2520,-0.3250,1.0489,1.0489
-0.3291,-0.4021,1.0347,1.0347
-0.4063,-0.4792,1.0055,1.0055
-0.4063,-0.5564,1.0375,1.0375
-0.4834,-0.6335,1.0375,1.0375
-0.5605,-0.7106,1.0347,1.0347
-0.5605,-0.7877,1.0347,1.0347
-0.6376,-0.8648,1.0489,1.0489
-0.7147,-0.9420,1.0347,1.0347
-0.7919,-1.0191,1.0055,1.0055
-0.7919,-1.0962,1.0375,1.0375
-0.8690,-1.1733,1.0375,1.0375
-0.9461,-1.2504,1.0347,1.0347
-0.9461,-1.3276,1.0347,1.0347
-1.0232,-1.4047,1.0489,1.0489
-1.1003,-1.4818,1.0375,1.0375
-1.1775,-1.5589,1.0347,1.0347
-1.1775,-1.6360,1.0375,1.0375
-1.2546,-1.7132,1.0489,1.0489
-1.3317,-1.7903,1.0347,1.0347
-1.4088,-1.8674,1.0055,1.0055
-1.4088,-1.9445,1.0375,1.0375
-1.4859,-2.0216,1.0375,1.0375
-1.5631,-2.0988,1.0347,1.0347
-1.5631,-2.1759,1.0347,1.0347
-1.6402,-2.2530,1.0489,1.0489
-1.7173,-2.3301,1.0347,1.0347
-1.7944,-2.4072,1.0055,1.0055
-1.7944,-2.4844,1.0375,1.0375
-1.8715,-2.5615,1.0375,1.0375
-1.9487,-2.6386,1.0347,1.0347
-1.9487,-2.7157,1.0347,1.0347
-2.0258,-2.7928,1.0489,1.0489
-2.1029,-2.8700,1.0375,1.0375
-2.1800,-2.9471,1.0347,1.0347
-2.1800,-3.0242,1.0375,1.0375
-2.2571,-3.1013,1.0489,1.0489
-2.3343,-3.1784,1.0347,1.0347
-2.4114,-3.2556,1.0055,1.0055
-2.4114,-3.3327,1.0375,1.0375
-2.4885,-3.4098,1.0375,1.0375
-2.5656,-3.4869,1.0347,1.0347
-2.5656,-3.5640,1.0347,1.0347
-2.6427,-3.6412,1.0489,1.0489
-2.7199,-3.7183,1.0347,1.0347
-2.7970,-3.7954,1.0055,1.0055
-2.7970,-3.8725,1.0375,1.0375
-2.8741,-3.9496,1.0375,1.0375
-2.9512,-4.0268,1.0347,1.0347
-2.9512,-4.1039,1.0347,1.0347
-3.0283,-4.1810,1.0489,1.0489
-3.1055,-4.2581,1.0375,1.0375
-3.1826,-4.3352,1.0347,1.0347
-3.1826,-4.4124,1.0375,1.0375
-3.2597,-4.4895,1.0489,1.0489
-3.3368,-4.5666,1.0347,1.0347
-3.4139,-4.6437,1.0055,1.0055
-3.4139,-4.7208,1.0375,1.0375
-3.4911,-4.7980,1.0375,1.0375
-3.5682,-4.8751,1.0347,1.0347
-3.5682,-4.9522,1.0347,1.0347
-3.6453,-5.0293,1.0489,1.0489
-3.7224,-5.1064,1.0347,1.0347
-3.7995,-5.1836,1.0055,1.0055
-3.7995,-5.2607,1.0489,1.0489
-3.8767,-5.3378,1.0375,1.0375
-3.9538,-5.4149,1.0347,1.0347
-3.9538,-5.4920,1.0375,1.0375
-4.0309,-5.5692,1.0489,1.0489
-4.1080,-5.6463,1.0347,1.0347
-4.1851,-5.7234,1.0055,1.0055
-4.1851,-5.8005,1.0489,1.0489
-4.2623,-5.8776,1.0347,1.0347
-4.3394,-5.9548,1.0055,1.0055
-4.3394,-6.0319,1.0489,1.0489
-4.4165,-6.1090,1.0347,1.0347
-4.4165,-6.1861,1.0347,1.0347
-4.4936,-6.2632,1.0347,1.0347
-4.5707,-6.3404,1.0026,1.0026
-4.5707,-6.4175,1.0347,1.0347
-4.5707,-6.4946,1.0055,1.0055
-4.6479,-6.5717,1.0347,1.0347
-4.6479,-6.6488,1.0026,1.0026
-4.6479,-6.7260,0.9755,0.9755
-4.7250,-6.8031,1.0289,1.0289
-4.8021,-6.8802,1.0289,1.0289
-4.8021,-6.9573,1.0489,1.0489
-4.8021,-7.0344,1.0289,1.0289
-4.8021,-7.1116,1.0144,1.0144
-4.8021,-7.1887,1.0026,1.0026
-4.8021,-7.2658,0.9755,0.9755
-4.8792,-7.3429,1.0289,1.0289
-4.8792,-7.4200,1.0144,1.0144
-4.8792,-7.4972,1.0055,1.0055
-4.8792,-7.5743,1.0026,1.0026
-4.8792,-7.6514,1.0026,1.0026
-4.8792,-7.7285,1.0026,1.0026
-4.8792,-7.8056,1.0026,1.0026
-4.8792,-7.8828,1.0026,1.0026
-4.8792,-7.9599,1.0026,1.0026
-4.8792,-8.0370,1.0026,1.0026
-4.8792,-8.1141,1.0026,1.0026
-4.8792,-8.1912,1.0055,1.0055
-4.8792,-8.2684,1.0144,1.0144
-4.8792,-8.3455,1.0289,1.0289
-4.8792,-8.4226,1.0489,1.0489
-4.8792,-8.4997,1.0489,1.0489
-4.8792,-8.5768,1.0289,1.0289
-4.8792,-8.6540,1.0144,1.0144
-4.8021,-8.7311,1.0055,1.0055
-4.8021,-8.8082,1.0144,1.0144
-4.8021,-8.8853,1.0289,1.0289
-4.8021,-8.9624,1.0489,1.0489
-4.7250,-9.0396,1.0026,1.0026
-4.7250,-9.1167,1.0144,1.0144
-4.7250,-9.1938,1.0289,1.0289
-4.7250,-9.2709,1.0489,1.0489
-4.7250,-9.3480,1.0289,1.0289
-4.7250,-9.4252,1.0144,1.0144
-4.6479,-9.5023,1.0144,1.0144
-4.6479,-9.5794,1.0289,1.0289
-4.6479,-9.6565,1.0289,1.0289
-4.6479,-9.7336,1.0144,1.0144
-4.5707,-9.8108,1.0289,1.0289
-4.5707,-9.8879,1.0489,1.0489
-4.5707,-9.9650,1.0289,1.0289
-4.5707,-10.0421,1.0144,1.0144
-4.5707,-10.1192,1.0026,1.0026
-4.4936,-10.1964,1.0489,1.0489
-4.4936,-10.2735,1.0289,1.0289
-4.4936,-10.3506,1.0026,1.0026
-4.4165,-10.4277,1.0289,1.0289
-4.4165,-10.5048,1.0289,1.0289
-4.4165,-10.5820,1.0144,1.0144
-4.4165,-10.6591,1.0026,1.0026
-4.3394,-10.7362,1.0489,1.0489
-4.3394,-10.8133,1.0289,1.0289
-4.3394,-10.8904,1.0026,1.0026
-4.2623,-10.9676,1.0489,1.0489
-4.2623,-11.0447,1.0289,1.0289
-4.1851,-11.1218,1.0289,1.0289
-4.1851,-11.1989,1.0489,1.0489
-4.1851,-11.2760,1.0289,1.0289
-4.1080,-11.3532,1.0289,1.0289
-4.1080,-11.4303,1.0347,1.0347
-4.1080,-11.5074,1.0026,1.0026
-4.0309,-11.5845,1.0347,1.0347
-4.0309,-11.6616,1.0289,1.0289
-3.9538,-11.7388,1.0289,1.0289
-3.9538,-11.8159,1.0489,1.0489
-3.9538,-11.8930,1.0289,1.0289
-3.8767,-11.9701,1.0347,1.0347
-3.8767,-12.0472,1.0347,1.0347
-3.7995,-12.1244,1.0289,1.0289
-3.7995,-12.2015,1.0347,1.0347
-3.7995,-12.2786,1.0026,1.0026
-3.7224,-12.3557,1.0347,1.0347
-3.7224,-12.4328,1.0289,1.0289
-3.6453,-12.5100,1.0347,1.0347
-3.6453,-12.5871,1.0347,1.0347
-3.5682,-12.6642,1.0347,1.0347
-3.5682,-12.7413,1.0347,1.0347
-3.4911,-12.8184,1.0347,1.0347
-3.4911,-12.8956,1.0347,1.0347
-3.4139,-12.9727,1.0347,1.0347
-3.4139,-13.0498,1.0347,1.0347
-3.3368,-13.1269,1.0347,1.0347
-3.3368,-13.2040,1.0347,1.0347
-3.2597,-13.2812,1.0347,1.0347
-3.2597,-13.3583,1.0347,1.0347
-3.1826,-13.4354,1.0347,1.0347
-3.1826,-13.5125,1.0347,1.0347
-3.1055,-13.5896,1.0347,1.0347
-3.1055,-13.6668,1.0347,1.0347
-3.0283,-13.7439,1.0347,1.0347
-3.0283,-13.8210,1.0347,1.0347
-2.9512,-13.8981,1.0489,1.0489
-2.9512,-13.9752,1.0055,1.0055
-2.8741,-14.0524,1.0347,1.0347
-2.7970,-14.1295,1.0347,1.0347
-2.7970,-14.2066,1.0347,1.0347
-2.7199,-14.2837,1.0489,1.0489
-2.6427,-14.3608,1.0347,1.0347
-2.6427,-14.4380,1.0347,1.0347
-2.5656,-14.5151,1.0347,1.0347
-2.5656,-14.5922,1.0055,1.0055
-2.4885,-14.6693,1.0347,1.0347
-2.4114,-14.7464,1.0347,1.0347
-2.3343,-14.8236,1.0055,1.0055
-2.3343,-14.9007,1.0375,1.0375
-2.2571,-14.9778,1.0375,1.0375
-2.1800,-15.0549,1.0347,1.0347
-2.1800,-15.1320,1.0347,1.0347
-2.1029,-15.2092,1.0489,1.0489
-2.0258,-15.2863,1.0347,1.0347
-1.9487,-15.3634,1.0055,1.0055
-1.9487,-15.4405,1.0375,1.0375
-1.8715,-15.5176,1.0375,1.0375
-1.7944,-15.5948,1.0347,1.0347
-1.7173,-15.6719,1.0055,1.0055
-1.7173,-15.7490,1.0375,1.0375
-1.6402,-15.8261,1.0375,1.0375
-1.5631,-15.9032,1.0375,1.0375
-1.4859,-15.9804,1.0347,1.0347
-1.4088,-16.0575,1.0055,1.0055
-1.4088,-16.1346,1.0375,1.0375
-1.3317,-16.2117,1.0375,1.0375
-1.2546,-16.2888,1.0375,1.0375
-1.1775,-16.3660,1.0375,1.0375
-1.1003,-16.4431,1.0347,1.0347
-1.0232,-16.5202,1.0055,1.0055
-1.0232,-16.5973,1.0375,1.0375
-0.9461,-16.6744,1.0375,1.0375
-0.8690,-16.7516,1.0375,1.0375
-0.7919,-16.8287,1.0375,1.0375
-0.7147,-16.9058,1.0375,1.0375
-0.6376,-16.9829,1.0375,1.0375
-0.5605,-17.0600,1.0375,1.0375
-0.4834,-17.1372,1.0375,1.0375
-0.4063,-17.2143,1.0375,1.0375
-0.3291,-17.2914,1.0375,1.0375
-0.2520,-17.3685,1.0375,1.0375
-0.2520,-17.4456,1.0375,1.0375
-0.1749,-17.5228,1.0489,1.0489
-0.0978,-17.5999,1.0714,1.0714
-0.0207,-17.6770,1.0489,1.0489
0.0565,-17.7541,1.0375,1.0375
0.1336,-17.7541,1.0375,1.0375
0.2107,-17.8312,1.0375,1.0375
0.2878,-17.9084,1.0375,1.0375
0.3649,-17.9855,1.0375,1.0375
0.4421,-18.0626,1.0375,1.0375
0.5192,-18.1397,1.0489,1.0489
0.5963,-18.2168,1.0347,1.0347
0.6734,-18.2168,1.0347,1.0347
0.7505,-18.2940,1.0489,1.0489
0.8277,-18.3711,1.0347,1.0347
0.9048,-18.3711,1.0347,1.0347
0.9819,-18.4482,1.0347,1.0347
1.0590,-18.4482,1.0347,1.0347
1.1361,-18.4482,1.0026,1.0026
1.2133,-18.5253,1.0489,1.0489
1.2904,-18.5253,1.0289,1.0289
1.3675,-18.5253,1.0026,1.0026
1.4446,-18.5253,0.9755,0.9755
1.5217,-18.5253,0.9539,0.9539
1.5989,-18.6024,1.0144,1.0144
1.6760,-18.6024,1.0055,1.0055
1.7531,-18.6024,1.0026,1.0026
1.8302,-18.6024,1.0026,1.0026
1.9073,-18.6024,1.0026,1.0026
1.9845,-18.6024,1.0026,1.0026
2.0616,-18.6024,1.0026,1.0026
2.1387,-18.6024,1.0026,1.0026
2.2158,-18.6024,1.0026,1.0026
2.2929,-18.6024,1.0055,1.0055
2.3701,-18.6024,1.0144,1.0144
2.4472,-18.5253,0.9539,0.9539
2.5243,-18.5253,0.9755,0.9755
2.6014,-18.5253,1.0026,1.0026
2.6785,-18.5253,1.0289,1.0289
2.7557,-18.5253,1.0489,1.0489
2.8328,-18.5253,1.0289,1.0289
2.9099,-18.4482,1.0347,1.0347
2.9870,-18.4482,1.0347,1.0347
3.0641,-18.3711,1.0289,1.0289
3.1413,-18.3711,1.0489,1.0489
3.2184,-18.3711,1.0289,1.0289
3.2955,-18.2940,1.0347,1.0347
3.3726,-18.2168,1.0055,1.0055
3.4497,-18.2168,1.0489,1.0489
3.5269,-18.2168,1.0055,1.0055
3.6040,-18.1397,1.0347,1.0347
3.6811,-18.0626,1.0347,1.0347
3.7582,-18.0626,1.0347,1.0347
3.8353,-17.9855,1.0489,1.0489
3.9125,-17.9084,1.0375,1.0375
3.9896,-17.9084,1.0347,1.0347
4.0667,-17.8312,1.0375,1.0375
4.1438,-17.7541,1.0375,1.0375
4.2209,-17.6770,1.0375,1.0375
4.2981,-17.5999,1.0375,1.0375
4.3752,-17.5228,1.0375,1.0375
4.4523,-17.4456,1.0375,1.0375
4.5294,-17.3685,1.0375,1.0375
4.6065,-17.2914,1.0375,1.0375
4.6837,-17.2143,1.0375,1.0375
4.7608,-17.1372,1.0375,1.0375
4.8379,-17.1372,1.0375,1.0375
4.9150,-17.0600,1.0375,1.0375
4.9921,-16.9829,1.0375,1.0375
5.0693,-16.9058,1.0375,1.0375
5.1464,-16.8287,1.0375,1.0375
5.2235,-16.7516,1.0375,1.0375
5.3006,-16.6744,1.0375,1.0375
5.3777,-16.5973,1.0375,1.0375
5.4549,-16.5202,1.0489,1.0489
5.5320,-16.5202,1.0055,1.0055
5.6091,-16.4431,1.0347,1.0347
5.6862,-16.3660,1.0489,1.0489
5.7633,-16.3660,1.0055,1.0055
5.8405,-16.2888,1.0347,1.0347
5.9176,-16.2888,1.0026,1.0026
5.9947,-16.2117,1.0489,1.0489
6.0718,-16.2117,1.0289,1.0289
6.1489,-16.2117,1.0026,1.0026
6.2261,-16.2117,0.9755,0.9755
6.3032,-16.1346,1.0289,1.0289
6.3803,-16.1346,1.0026,1.0026
6.4574,-16.1346,0.9755,0.9755
6.5345,-16.1346,0.9539,0.9539
6.6117,-16.1346,0.9382,0.9382
6.6888,-16.1346,0.9286,0.9286
6.7659,-16.1346,0.9254,0.9254
6.8430,-16.0575,1.0026,1.0026
6.9201,-16.0575,1.0026,1.0026
6.9973,-16.0575,1.0026,1.0026
7.0744,-16.1346,0.9254,0.9254
7.1515,-16.1346,0.9286,0.9286
7.2286,-16.1346,0.9382,0.9382
7.3057,-16.1346,0.9539,0.9539
7.3829,-16.1346,0.9755,0.9755
7.4600,-16.2117,0.9318,0.9318
7.5371,-16.2117,0.9663,0.9663
7.6142,-16.2117,1.0026,1.0026
7.6913,-16.2117,1.0347,1.0347
7.7685,-16.2888,1.0055,1.0055
7.8456,-16.2888,1.0375,1.0375
7.9227,-16.3660,1.0375,1.0375
7.9998,-16.3660,1.0055,1.0055
8.0769,-16.4431,1.0347,1.0347
8.1541,-16.5202,1.0375,1.0375
8.2312,-16.5973,1.0347,1.0347
8.3083,-16.6744,1.0055,1.0055
8.3083,-16.7516,1.0375,1.0375
8.3854,-16.8287,1.0375,1.0375
8.4625,-16.9058,1.0375,1.0375
8.5397,-16.9829,1.0375,1.0375
8.6168,-17.0600,1.0375,1.0375
8.6939,-17.1372,1.0375,1.0375
8.7710,-17.2143,1.0347,1.0347
8.8481,-17.2914,1.0055,1.0055
8.8481,-17.3685,1.0375,1.0375
8.9253,-17.4456,1.0375,1.0375
9.0024,-17.5228,1.0375,1.0375
9.0795,-17.5999,1.0375,1.0375
9.1566,-17.6770,1.0375,1.0375
9.2337,-17.7541,1.0347,1.0347
9.3109,-17.8312,1.0055,1.0055
9.3109,-17.9084,1.0375,1.0375
9.3880,-17.9855,1.0375,1.0375
9.4651,-18.0626,1.0375,1.0375
9.5422,-18.1397,1.0375,1.0375
9.6193,-18.2168,1.0375,1.0375
9.6965,-18.2940,1.0375,1.0375
9.7736,-18.3711,1.0347,1.0347
9.8507,-18.4482,1.0055,1.0055
9.8507,-18.5253,1.0375,1.0375
9.9278,-18.6024,1.0375,1.0375
10.0049,-18.6796,1.0375,1.0375
10.0821,-18.7567,1.0375,1.0375
10.1592,-18.8338,1.0375,1.0375
10.2363,-18.9109,1.0375,1.0375
10.3134,-18.9880,1.0347,1.0347
10.3905,-19.0652,1.0055,1.0055
10.3905,-19.1423,1.0375,1.0375
10.4677,-19.2194,1.0375,1.0375
10.5448,-19.2965,1.0375,1.0375
10.6219,-19.3736,1.0375,1.0375
10.6990,-19.4508,1.0375,1.0375
10.7761,-19.5279,1.0375,1.0375
10.8533,-19.6050,1.0375,1.0375
10.9304,-19.6821,1.0347,1.0347
11.0075,-19.7592,1.0055,1.0055
11.0075,-19.8364,1.0375,1.0375
11.0846,-19.9135,1.0375,1.0375
11.1617,-19.9906,1.0375,1.0375
11.2389,-20.0677,1.0375,1.0375
11.3160,-20.1448,1.0375,1.0375
11.3931,-20.2220,1.0375,1.0375
11.4702,-20.2991,1.0375,1.0375
11.5473,-20.3762,1.0375,1.0375
11.6245,-20.4533,1.0375,1.0375
11.7016,-20.5304,1.0347,1.0347
11.7787,-20.6076,1.0055,1.0055
11.7787,-20.6847,1.0375,1.0375
11.8558,-20.7618,1.0375,1.0375
11.9329,-20.8389,1.0375,1.0375
12.0101,-20.9160,1.0375,1.0375
12.0872,-20.9932,1.0375,1.0375
12.1643,-21.0703,1.0375,1.0375
12.2414,-21.1474,1.0375,1.0375
12.3185,-21.2245,1.0375,1.0375
12.3957,-21.3016,1.0375,1.0375
12.4728,-21.3788,1.0375,1.0375
12.5499,-21.4559,1.0375,1.0375
12.6270,-21.5330,1.0375,1.0375
12.7041,-21.6101,1.0375,1.0375
12.7813,-21.6872,1.0375,1.0375
12.8584,-21.7644,1.0375,1.0375
12.9355,-21.8415,1.0375,1.0375
13.0126,-21.9186,1.0375,1.0375
13.0897,-21.9957,1.0375,1.0375
13.1669,-22.0728,1.0347,1.0347
13.2440,-22.1500,1.0055,1.0055
13.2440,-22.2271,1.0375,1.0375
13.3211,-22.3042,1.0375,1.0375
13.3982,-22.3813,1.0375,1.0375
13.4753,-22.4584,1.0375,1.0375
13.5525,-22.5356,1.0375,1.0375
13.6296,-22.6127,1.0375,1.0375
13.7067,-22.6898,1.0375,1.0375
13.7838,-22.7669,1.0375,1.0375
13.8609,-22.8440,1.0375,1.0375
13.9381,-22.9212,1.0375,1.0375
14.0152,-22.9983,1.0375,1.0375
14.0923,-23.0754,1.0375,1.0375
14.1694,-23.1525,1.0375,1.0375
14.2465,-23.2296,1.0375,1.0375
14.3237,-23.3068,1.0375,1.0375
14.4008,-23.3839,1.0375,1.0375
14.4779,-23.4610,1.0375,1.0375
14.5550,-23.5381,1.0375,1.0375
14.6321,-23.6152,1.0375,1.0375
14.7093,-23.6924,1.0375,1.0375
14.7864,-23.7695,1.0375,1.0375
14.8635,-23.8466,1.0375,1.0375
14.9406,-23.9237,1.0375,1.0375
15.0177,-24.0008,1.0375,1.0375
15.0949,-24.0780,1.0375,1.0375
15.1720,-24.1551,1.0375,1.0375
15.2491,-24.2322,1.0375,1.0375
15.3262,-24.3093,1.0375,1.0375
15.4033,-24.3864,1.0375,1.0375
15.4805,-24.4636,1.0375,1.0375
15.5576,-24.5407,1.0375,1.0375
15.6347,-24.6178,1.0375,1.0375
15.7118,-24.6949,1.0375,1.0375
15.7889,-24.7720,1.0375,1.0375
15.8661,-24.8492,1.0375,1.0375
15.9432,-24.9263,1.0375,1.0375
16.0203,-25.0034,1.0375,1.0375
16.0974,-25.0805,1.0375,1.0375
16.1745,-25.1576,1.0375,1.0375
16.2517,-25.2348,1.0375,1.0375
16.3288,-25.3119,1.0375,1.0375
16.4059,-25.3890,1.0375,1.0375
16.4830,-25.4661,1.0375,1.0375
16.5601,-25.5432,1.0347,1.0347
16.6373,-25.6204,1.0055,1.0055
16.6373,-25.6975,1.0375,1.0375
16.7144,-25.7746,1.0375,1.0375
16.7915,-25.8517,1.0375,1.0375
16.8686,-25.9288,1.0375,1.0375
16.9457,-26.0060,1.0375,1.0375
17.0229,-26.0831,1.0375,1.0375
