# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.1000,-1.8500,0.9341,0.9341
-1.0500,-1.9000,0.9014,0.9014
-1.0000,-1.9000,0.9192,0.9192
-0.9500,-1.9000,0.9341,0.9341
-0.9000,-1.9000,0.9192,0.9192
-0.8500,-1.9500,0.9192,0.9192
-0.8000,-1.9500,0.9341,0.9341
-0.7500,-1.9500,0.9220,0.9220
-0.7000,-2.0000,0.9192,0.9192
-0.6500,-2.0000,0.9341,0.9341
-0.6000,-2.0500,0.9014,0.9014
-0.5500,-2.0500,0.9192,0.9192
-0.5000,-2.0500,0.9341,0.9341
-0.4500,-2.0500,0.9192,0.9192
-0.4000,-2.1000,0.9124,0.9124
-0.3500,-2.1000,0.9220,0.9220
-0.3000,-2.1000,0.9220,0.9220
-0.2500,-2.1500,0.9014,0.9014
-0.2000,-2.1500,0.9192,0.9192
-0.1500,-2.1500,0.9341,0.9341
-0.1000,-2.2000,0.9179,0.9179
-0.0500,-2.2000,0.9341,0.9341
0.0000,-2.2000,0.9341,0.9341
0.0500,-2.2500,0.9124,0.9124
0.1000,-2.2500,0.9220,0.9220
0.1500,-2.2500,0.9341,0.9341
0.2000,-2.3000,0.9014,0.9014
0.2500,-2.3000,0.9192,0.9192
0.3000,-2.3000,0.9341,0.9341
0.3500,-2.3500,0.9179,0.9179
0.4000,-2.3500,0.9341,0.9341
0.4500,-2.3500,0.9341,0.9341
0.5000,-2.4000,0.9124,0.9124
0.5500,-2.4000,0.9220,0.9220
0.6000,-2.4000,0.9341,0.9341
0.6500,-2.4500,0.9014,0.9014
0.7000,-2.4500,0.9192,0.9192
0.7500,-2.4500,0.9341,0.9341
0.8000,-2.5000,0.9014,0.9014
0.8500,-2.5000,0.9192,0.9192
0.9000,-2.5000,0.9341,0.9341
0.9500,-2.5500,0.9124,0.9124
1.0000,-2.5500,0.9220,0.9220
1.0500,-2.5500,0.9192,0.9192
1.1000,-2.6000,0.9014,0.9014
1.1500,-2.6000,0.9192,0.9192
1.2000,-2.6000,0.9220,0.9220
1.2500,-2.6500,0.9014,0.9014
1.3000,-2.6500,0.9192,0.9192
1.3500,-2.6500,0.9341,0.9341
1.4000,-2.7000,0.9014,0.9014
1.4500,-2.7000,0.9192,0.9192
1.5000,-2.7000,0.9341,0.9341
1.5500,-2.7500,0.9014,0.9014
1.6000,-2.7500,0.9192,0.9192
1.6500,-2.7500,0.9341,0.9341
1.7000,-2.8000,0.9014,0.9014
1.7500,-2.8000,0.9192,0.9192
1.8000,-2.8000,0.9341,0.9341
1.8500,-2.8500,0.9014,0.9014
1.9000,-2.8500,0.9192,0.9192
1.9500,-2.8500,0.9341,0.9341
2.0000,-2.9000,0.9014,0.9014
2.0500,-2.9000,0.9192,0.9192
2.1000,-2.9500,0.8860,0.8860
2.1500,-2.9500,0.9014,0.9014
2.2000,-3.0000,0.8732,0.8732
2.2500,-3.0000,0.8860,0.8860
2.3000,-3.0000,0.8944,0.8944
2.3500,-3.0500,0.8732,0.8732
2.4000,-3.0500,0.8860,0.8860
2.4500,-3.0500,0.8860,0.8860
2.5000,-3.1000,0.8732,0.8732
2.5500,-3.1000,0.8860,0.8860
2.6000,-3.1000,0.8732,0.8732
2.6500,-3.1000,0.8544,0.8544
2.7000,-3.1500,0.8860,0.8860
2.7500,-3.1500,0.8732,0.8732
2.8000,-3.1500,0.8631,0.8631
2.8500,-3.2000,0.8860,0.8860
2.9000,-3.2000,0.9014,0.9014
2.9500,-3.2000,0.8860,0.8860
3.0000,-3.2000,0.8732,0.8732
3.0500,-3.2500,0.9014,0.9014
3.1000,-3.2500,0.9055,0.9055
3.1500,-3.2500,0.9014,0.9014
3.2000,-3.3000,0.8860,0.8860
3.2500,-3.3000,0.9014,0.9014
3.3000,-3.3000,0.9014,0.9014
3.3500,-3.3000,0.9000,0.9000
3.4000,-3.3000,0.9000,0.9000
3.4500,-3.3000,0.8860,0.8860
3.5000,-3.3000,0.8732,0.8732
3.5500,-3.3500,0.8500,0.8500
3.6000,-3.3500,0.8500,0.8500
3.6500,-3.3500,0.8500,0.8500
3.7000,-3.3500,0.8515,0.8515
3.7500,-3.3500,0.8559,0.8559
3.8000,-3.3500,0.8631,0.8631
3.8500,-3.3500,0.8732,0.8732
3.9000,-3.3500,0.8860,0.8860
3.9500,-3.3500,0.9000,0.9000
4.0000,-3.3500,0.9000,0.9000
4.0500,-3.3500,0.9014,0.9014
4.1000,-3.3500,0.9055,0.9055
4.1500,-3.3500,0.9124,0.9124
4.2000,-3.3500,0.9220,0.9220
4.2500,-3.3500,0.9341,0.9341
4.3000,-3.3500,0.9487,0.9487
4.3500,-3.3500,0.9500,0.9500
4.4000,-3.3500,0.9500,0.9500
4.4500,-3.3500,0.9500,0.9500
4.5000,-3.4000,1.0000,1.0000
4.5500,-3.4000,1.0000,1.0000
4.6000,-3.4000,1.0012,1.0012
4.6500,-3.4000,1.0050,1.0050
4.7000,-3.4000,1.0112,1.0112
4.7500,-3.4000,1.0198,1.0198
4.8000,-3.4000,1.0308,1.0308
4.8500,-3.4000,1.0440,1.0440
4.9000,-3.4500,1.1000,1.1000
4.9500,-3.4500,1.1000,1.1000
5.0000,-3.4500,1.1000,1.1000
5.0500,-3.4500,1.1011,1.1011
5.1000,-3.4500,1.1045,1.1045
5.1500,-3.4500,1.1102,1.1102
5.2000,-3.4500,1.1180,1.1180
5.2500,-3.4500,1.1281,1.1281
5.3000,-3.4500,1.1402,1.1402
5.3500,-3.4500,1.1543,1.1543
5.4000,-3.4500,1.1673,1.1673
5.4500,-3.4500,1.1769,1.1769
5.5000,-3.4500,1.1885,1.1885
5.5500,-3.4500,1.2000,1.2000
5.6000,-3.4500,1.1885,1.1885
5.6500,-3.4500,1.1769,1.1769
5.7000,-3.4500,1.1673,1.1673
5.7500,-3.4500,1.1597,1.1597
5.8000,-3.4500,1.1543,1.1543
5.8500,-3.4000,1.2010,1.2010
5.9000,-3.4000,1.2000,1.2000
5.9500,-3.4000,1.2000,1.2000
6.0000,-3.3500,1.2500,1.2500
6.0500,-3.3500,1.2369,1.2369
6.1000,-3.3500,1.2258,1.2258
6.1500,-3.3500,1.2166,1.2166
6.2000,-3.3000,1.2590,1.2590
6.2500,-3.3000,1.2500,1.2500
6.3000,-3.2500,1.2816,1.2816
6.3500,-3.2500,1.2649,1.2649
6.4000,-3.2500,1.2500,1.2500
6.4500,-3.2000,1.2855,1.2855
6.5000,-3.2000,1.2748,1.2748
6.5500,-3.1500,1.2981,1.2981
6.6000,-3.1500,1.3086,1.3086
6.6500,-3.1000,1.2748,1.2748
6.7000,-3.1000,1.2855,1.2855
6.7500,-3.1000,1.2981,1.2981
6.8000,-3.0500,1.2649,1.2649
6.8500,-3.0500,1.2816,1.2816
6.9000,-3.0500,1.2981,1.2981
6.9500,-3.0500,1.3000,1.3000
7.0000,-3.0000,1.2816,1.2816
7.0500,-3.0000,1.2981,1.2981
7.1000,-3.0000,1.2971,1.2971
7.1500,-2.9500,1.2816,1.2816
7.2000,-2.9500,1.3000,1.3000
7.2500,-2.9500,1.2816,1.2816
7.3000,-2.9000,1.2971,1.2971
7.3500,-2.9000,1.2971,1.2971
7.4000,-2.8500,1.2971,1.2971
7.4500,-2.8500,1.3000,1.3000
7.5000,-2.8500,1.2816,1.2816
7.5500,-2.8000,1.3124,1.3124
7.6000,-2.8000,1.2971,1.2971
7.6500,-2.8000,1.2748,1.2748
7.7000,-2.7500,1.3000,1.3000
7.7500,-2.7000,1.3285,1.3285
7.8000,-2.7000,1.3124,1.3124
7.8500,-2.6500,1.3285,1.3285
7.9000,-2.6500,1.3285,1.3285
7.9500,-2.6000,1.3200,1.3200
8.0000,-2.6000,1.3314,1.3314
8.0500,-2.5500,1.3200,1.3200
8.1000,-2.5500,1.3210,1.3210
8.1500,-2.5500,1.2971,1.2971
8.2000,-2.5000,1.3200,1.3200
8.2500,-2.5000,1.3000,1.3000
8.3000,-2.4500,1.3285,1.3285
8.3500,-2.4000,1.3200,1.3200
8.4000,-2.4000,1.3416,1.3416
8.4500,-2.3500,1.3200,1.3200
8.5000,-2.3500,1.3416,1.3416
8.5500,-2.3000,1.3200,1.3200
8.6000,-2.2500,1.2971,1.2971
8.6500,-2.2500,1.3200,1.3200
8.7000,-2.2000,1.2971,1.2971
8.7500,-2.1500,1.2748,1.2748
8.8000,-2.1000,1.2530,1.2530
8.8500,-2.1000,1.2748,1.2748
8.9000,-2.0500,1.2530,1.2530
8.9500,-2.0000,1.2349,1.2349
9.0000,-2.0000,1.2619,1.2619
9.0500,-1.9500,1.2500,1.2500
9.1000,-1.9000,1.2349,1.2349
9.1500,-1.8500,1.2207,1.2207
9.2000,-1.8500,1.2379,1.2379
9.2500,-1.8000,1.2349,1.2349
9.3000,-1.7500,1.2207,1.2207
9.3500,-1.7000,1.2093,1.2093
9.4000,-1.7000,1.2349,1.2349
9.4500,-1.6500,1.2207,1.2207
9.5000,-1.6000,1.2104,1.2104
9.5500,-1.5500,1.2042,1.2042
9.6000,-1.5000,1.2021,1.2021
9.6500,-1.4500,1.1927,1.1927
9.7000,-1.4500,1.2021,1.2021
9.7500,-1.4000,1.2021,1.2021
9.8000,-1.3500,1.1927,1.1927
9.8500,-1.3000,1.1800,1.1800
9.9000,-1.2500,1.1715,1.1715
9.9500,-1.2000,1.1673,1.1673
10.0000,-1.1500,1.1630,1.1630
10.0500,-1.1000,1.1402,1.1402
10.1000,-1.0500,1.1068,1.1068
10.1500,-1.0000,1.0770,1.0770
10.2000,-0.9500,1.0512,1.0512
10.2500,-0.9000,1.0296,1.0296
10.2500,-0.8500,1.0440,1.0440
10.3000,-0.8000,1.0112,1.0112
10.3000,-0.7500,1.0198,1.0198
10.3500,-0.7000,0.9823,0.9823
10.3500,-0.6500,0.9962,0.9962
10.4000,-0.6000,0.9657,0.9657
10.4500,-0.5500,0.9341,0.9341
10.4500,-0.5000,0.9487,0.9487
10.4500,-0.4500,0.9552,0.9552
10.5000,-0.4000,0.9124,0.9124
10.5500,-0.3500,0.8732,0.8732
10.5500,-0.3000,0.8860,0.8860
10.6000,-0.2500,0.8544,0.8544
10.6000,-0.2000,0.8631,0.8631
10.6000,-0.1500,0.8732,0.8732
10.6000,-0.1000,0.8746,0.8746
10.6500,-0.0500,0.8544,0.8544
10.6500,0.0000,0.8732,0.8732
10.6500,0.0500,0.8500,0.8500
10.7000,0.1000,0.8500,0.8500
10.7000,0.1500,0.8500,0.8500
10.7500,0.2000,0.8000,0.8000
10.7500,0.2500,0.8000,0.8000
10.7500,0.3000,0.8016,0.8016
10.8000,0.3500,0.7566,0.7566
10.8000,0.4000,0.7649,0.7649
10.8000,0.4500,0.7762,0.7762
10.8000,0.5000,0.7906,0.7906
10.8000,0.5500,0.7906,0.7906
10.8000,0.6000,0.7762,0.7762
10.8000,0.6500,0.7649,0.7649
10.8500,0.7000,0.8062,0.8062
10.8500,0.7500,0.7906,0.7906
10.8500,0.8000,0.7762,0.7762
10.9000,0.8500,0.8139,0.8139
10.9000,0.9000,0.8062,0.8062
10.9500,0.9500,0.7906,0.7906
10.9500,1.0000,0.8078,0.8078
10.9500,1.0500,0.8078,0.8078
10.9500,1.1000,0.7906,0.7906
11.0000,1.1500,0.8246,0.8246
11.0000,1.2000,0.8078,0.8078
11.0000,1.2500,0.7906,0.7906
11.0000,1.3000,0.7762,0.7762
11.0500,1.3500,0.8139,0.8139
11.0500,1.4000,0.8062,0.8062
11.0500,1.4500,0.8016,0.8016
11.1000,1.5000,0.8500,0.8500
11.1000,1.5500,0.8382,0.8382
11.1500,1.6000,0.8732,0.8732
11.2000,1.6500,0.8732,0.8732
11.2000,1.7000,0.8732,0.8732
11.2500,1.7500,0.8746,0.8746
11.2500,1.8000,0.8732,0.8732
11.3000,1.8500,0.8902,0.8902
11.3000,1.9000,0.8732,0.8732
11.3500,1.9500,0.8902,0.8902
11.4000,2.0000,0.9014,0.9014
11.4000,2.0500,0.8746,0.8746
11.4500,2.1000,0.8944,0.8944
11.5000,2.1500,0.9179,0.9179
11.5500,2.2000,0.9394,0.9394
11.5500,2.2500,0.9179,0.9179
11.6000,2.3000,0.9394,0.9394
11.6000,2.3500,0.9179,0.9179
11.6500,2.4000,0.9394,0.9394
11.7000,2.4500,0.9605,0.9605
11.7000,2.5000,0.9394,0.9394
11.7500,2.5500,0.9618,0.9618
11.7500,2.6000,0.9394,0.9394
11.8000,2.6500,0.9618,0.9618
11.8500,2.7000,0.9849,0.9849
11.8500,2.7500,0.9657,0.9657
11.9000,2.8000,0.9962,0.9962
11.9000,2.8500,0.9823,0.9823
11.9500,2.9000,1.0124,1.0124
11.9500,2.9500,0.9962,0.9962
12.0000,3.0000,1.0308,1.0308
12.0500,3.0500,1.0548,1.0548
12.0500,3.1000,1.0296,1.0296
12.0500,3.1500,1.0062,1.0062
12.1000,3.2000,1.0308,1.0308
12.1000,3.2500,1.0124,1.0124
12.1500,3.3000,1.0440,1.0440
12.1500,3.3500,1.0308,1.0308
12.2000,3.4000,1.0689,1.0689
12.2500,3.4500,1.1102,1.1102
12.3000,3.5000,1.1543,1.1543
12.3500,3.5500,1.2010,1.2010
12.4000,3.6000,1.2500,1.2500
12.4000,3.6500,1.2207,1.2207
12.4500,3.7000,1.2349,1.2349
12.5000,3.7500,1.2530,1.2530
12.5500,3.8000,1.2748,1.2748
12.6000,3.8500,1.2903,1.2903
12.6500,3.9000,1.3038,1.3038
12.7000,3.9500,1.3200,1.3200
12.7500,4.0000,1.3314,1.3314
12.7500,4.0500,1.3038,1.3038
12.8000,4.1000,1.3200,1.3200
12.8500,4.1500,1.3314,1.3314
12.9000,4.2000,1.3463,1.3463
12.9500,4.2500,1.3647,1.3647
12.9500,4.3000,1.3416,1.3416
13.0000,4.3500,1.3647,1.3647
13.0000,4.4000,1.3416,1.3416
13.0500,4.4500,1.3647,1.3647
13.1000,4.5000,1.3865,1.3865
13.1000,4.5500,1.3647,1.3647
13.1500,4.6000,1.3865,1.3865
13.1500,4.6500,1.3647,1.3647
13.2000,4.7000,1.3865,1.3865
13.2000,4.7500,1.3647,1.3647
13.2500,4.8000,1.3865,1.3865
13.2500,4.8500,1.3657,1.3657
13.3000,4.9000,1.3928,1.3928
13.3000,4.9500,1.3757,1.3757
13.3500,5.0000,1.4080,1.4080
13.4000,5.0500,1.4396,1.4396
13.4000,5.1000,1.4230,1.4230
13.4500,5.1500,1.4560,1.4560
13.5000,5.2000,1.4841,1.4841
13.5000,5.2500,1.4577,1.4577
13.5500,5.3000,1.4705,1.4705
13.6000,5.3500,1.4841,1.4841
13.6000,5.4000,1.4577,1.4577
13.6500,5.4500,1.4765,1.4765
13.7000,5.5000,1.4983,1.4983
13.7000,5.5500,1.4765,1.4765
13.7500,5.6000,1.4983,1.4983
13.7500,5.6500,1.4765,1.4765
13.8000,5.7000,1.4983,1.4983
13.8500,5.7500,1.5207,1.5207
13.9000,5.8000,1.5435,1.5435
13.9000,5.8500,1.5207,1.5207
13.9500,5.9000,1.5435,1.5435
13.9500,5.9500,1.5207,1.5207
14.0000,6.0000,1.5435,1.5435
14.0500,6.0500,1.5652,1.5652
14.1000,6.1000,1.5882,1.5882
14.1500,6.1500,1.6101,1.6101
14.1500,6.2000,1.5882,1.5882
14.2000,6.2500,1.6101,1.6101
14.2500,6.3000,1.6325,1.6325
14.3000,6.3500,1.6553,1.6553
14.3000,6.4000,1.6325,1.6325
14.3500,6.4500,1.6553,1.6553
14.4000,6.5000,1.6771,1.6771
14.4000,6.5500,1.6553,1.6553
14.4500,6.6000,1.6711,1.6711
14.5000,6.6500,1.6800,1.6800
14.5500,6.7000,1.6800,1.6800
14.5500,6.7500,1.6643,1.6643
14.6000,6.8000,1.6808,1.6808
14.6500,6.8500,1.6800,1.6800
14.6500,6.9000,1.6771,1.6771
14.7000,6.9500,1.6919,1.6919
14.7500,7.0000,1.6800,1.6800
14.7500,7.0500,1.6711,1.6711
14.8000,7.1000,1.6800,1.6800
14.8500,7.1500,1.6800,1.6800
14.9000,7.2000,1.6711,1.6711
14.9000,7.2500,1.6800,1.6800
14.9500,7.3000,1.6919,1.6919
15.0000,7.3500,1.6971,1.6971
15.0500,7.4000,1.6771,1.6771
15.1000,7.4500,1.6560,1.6560
15.1000,7.5000,1.6800,1.6800
15.1500,7.5500,1.6643,1.6643
15.2000,7.6000,1.6508,1.6508
15.2500,7.6500,1.6401,1.6401
15.2500,7.7000,1.6621,1.6621
15.3000,7.7500,1.6651,1.6651
15.3000,7.8000,1.6325,1.6325
15.3500,7.8500,1.6401,1.6401
15.4000,7.9000,1.6508,1.6508
15.4500,7.9500,1.6643,1.6643
15.5000,8.0000,1.6808,1.6808
15.5500,8.0500,1.6971,1.6971
15.6000,8.1000,1.6985,1.6985
15.6500,8.1500,1.6919,1.6919
15.7000,8.2000,1.6763,1.6763
15.7000,8.2500,1.6919,1.6919
15.7500,8.3000,1.6500,1.6500
15.8000,8.3500,1.6008,1.6008
15.8500,8.4000,1.5532,1.5532
15.9000,8.4500,1.5075,1.5075
15.9500,8.5000,1.4637,1.4637
16.0000,8.5500,1.4221,1.4221
16.0500,8.6000,1.3829,1.3829
16.1000,8.6500,1.3463,1.3463
16.1000,8.7000,1.3601,1.3601
16.1500,8.7500,1.3285,1.3285
16.2000,8.8000,1.3000,1.3000
16.2000,8.8500,1.3200,1.3200
16.2500,8.9000,1.2971,1.2971
16.2500,8.9500,1.3210,1.3210
16.2500,9.0000,1.3463,1.3463
16.3000,9.0500,1.3314,1.3314
16.3000,9.1000,1.3601,1.3601
16.3500,9.1500,1.3509,1.3509
16.4000,9.2000,1.3454,1.3454
16.4500,9.2500,1.3435,1.3435
16.5000,9.3000,1.3454,1.3454
16.5500,9.3500,1.3463,1.3463
16.6000,9.4000,1.3314,1.3314
16.6500,9.4500,1.3200,1.3200
16.6500,9.5000,1.3314,1.3314
16.7000,9.5500,1.3200,1.3200
16.7500,9.6000,1.2971,1.2971
16.8000,9.6500,1.2649,1.2649
16.8500,9.7000,1.2349,1.2349
16.9000,9.7500,1.2000,1.2000
16.9500,9.8000,1.1500,1.1500
17.0000,9.8500,1.1000,1.1000
17.0000,9.9000,1.1000,1.1000
17.0500,9.9500,1.0500,1.0500
17.0500,10.0000,1.0500,1.0500
17.1000,10.0500,1.0012,1.0012
17.1500,10.1000,0.9552,0.9552
17.1500,10.1500,0.9618,0.9618
17.1500,10.2000,0.9708,0.9708
17.2000,10.2500,0.9341,0.9341
17.2000,10.3000,0.9487,0.9487
17.2500,10.3500,0.9000,0.9000
17.2500,10.4000,0.9014,0.9014
17.3000,10.4500,0.8559,0.8559
17.3000,10.5000,0.8631,0.8631
17.3500,10.5500,0.8246,0.8246
17.4000,10.6000,0.7906,0.7906
17.4000,10.6500,0.8078,0.8078
17.4000,10.7000,0.8246,0.8246
17.4000,10.7500,0.8201,0.8201
17.4500,10.8000,0.8078,0.8078
17.4500,10.8500,0.8062,0.8062
17.5000,10.9000,0.8062,0.8062
17.5500,10.9500,0.7826,0.7826
17.5500,11.0000,0.8062,0.8062
17.6000,11.0500,0.7826,0.7826
17.6500,11.1000,0.7616,0.7616
17.6500,11.1500,0.7778,0.7778
17.7000,11.2000,0.7616,0.7616
17.7000,11.2500,0.7500,0.7500
17.7500,11.3000,0.7433,0.7433
17.7500,11.3500,0.7382,0.7382
17.7500,11.4000,0.7159,0.7159
17.8000,11.4500,0.7433,0.7433
17.8000,11.5000,0.7280,0.7280
17.8000,11.5500,0.7159,0.7159
17.8500,11.6000,0.7433,0.7433
17.8500,11.6500,0.7517,0.7517
