# x_m,y_m,w_tr_right_m,w_tr_left_m
-58.4818,31.3943,1.0936,1.0936
-58.5977,31.5102,1.0936,1.0936
-58.7136,31.6261,1.0936,1.0936
-58.7716,31.7420,1.0936,1.0936
-58.7716,31.8580,1.0936,1.0936
-58.7716,31.9739,1.0936,1.0936
-58.8296,32.0898,1.0936,1.0936
-58.8875,32.1478,1.0936,1.0936
-59.0034,32.2637,1.0936,1.0936
-59.1194,32.3796,1.0936,1.0936
-59.1773,32.4955,1.0936,1.0936
-59.1773,32.6114,1.0936,1.0936
-59.2353,32.7274,1.0936,1.0936
-59.3512,32.8433,1.0936,1.0936
-59.4092,32.9592,1.0936,1.0936
-59.4671,33.0751,1.0936,1.0936
-59.5251,33.1910,1.0936,1.0936
-59.6410,33.3070,1.0936,1.0936
-59.6990,33.4229,1.0936,1.0936
-59.7569,33.5388,1.0936,1.0936
-59.8149,33.6547,1.0936,1.0936
-59.8728,33.7706,1.0936,1.0936
-59.9888,33.8866,1.0936,1.0936
-60.1047,34.0025,1.0936,1.0936
-60.1626,34.1184,1.0936,1.0936
-60.2206,34.2343,1.0936,1.0936
-60.2786,34.3502,1.0936,1.0936
-60.3365,34.4662,1.0936,1.0936
-60.3945,34.5821,1.0936,1.0936
-60.5104,34.6980,1.0936,1.0936
-60.5684,34.8139,1.0936,1.0936
-60.5684,34.8719,1.0936,1.0936
-60.6843,34.9878,1.0936,1.0936
-60.8002,35.1037,1.0936,1.0936
-60.9161,35.2196,1.0936,1.0936
-61.0320,35.3356,1.0936,1.0936
-61.0320,35.4515,1.0936,1.0936
-61.0320,35.5674,1.0936,1.0936
-61.1480,35.6833,1.0936,1.0936
-61.2639,35.7992,1.0936,1.0936
-61.3798,35.9152,1.0936,1.0936
-61.4957,36.0311,1.0936,1.0936
-61.5537,36.1470,1.0936,1.0936
-61.6116,36.2629,1.0936,1.0936
-61.6696,36.3788,1.0936,1.0936
-61.7276,36.4948,1.0936,1.0936
-61.8435,36.6107,1.0936,1.0936
-61.9594,36.7266,1.0936,1.0936
-62.0174,36.8425,1.0936,1.0936
-62.0753,36.9584,1.0936,1.0936
-62.1912,37.0744,1.0936,1.0936
-62.3072,37.1903,1.0936,1.0936
-62.4231,37.3062,1.0936,1.0936
-62.5390,37.4221,1.0936,1.0936
-62.5970,37.4801,1.0936,1.0936
-62.6549,37.5960,1.0936,1.0936
-62.7129,37.7119,1.0936,1.0936
-62.8288,37.8278,1.0936,1.0936
-62.9447,37.9438,1.0936,1.0936
-63.0606,38.0597,1.0936,1.0936
-63.1766,38.1756,1.0936,1.0936
-63.2925,38.2915,1.0936,1.0936
-63.2925,38.4074,1.0936,1.0936
-63.3504,38.5234,1.0936,1.0936
-63.4664,38.6393,1.0936,1.0936
-63.5823,38.7552,1.0936,1.0936
-63.6982,38.8711,1.0936,1.0936
-63.8141,38.9870,1.0936,1.0936
-63.9300,39.1030,1.0936,1.0936
-64.0460,39.2189,1.0936,1.0936
-64.1619,39.3348,1.0936,1.0936
-64.2778,39.4507,1.0936,1.0936
-64.3937,39.5666,1.0936,1.0936
-64.5096,39.6826,1.0936,1.0936
-64.6256,39.7985,1.0936,1.0936
-64.6835,39.9144,1.0936,1.0936
-64.7415,40.0303,1.0936,1.0936
-64.7994,40.0883,1.0936,1.0936
-64.9154,40.2042,1.0936,1.0936
-65.0313,40.3201,1.0936,1.0936
-65.1472,40.4360,1.0936,1.0936
-65.2631,40.5520,1.0936,1.0936
-65.3790,40.6679,1.0936,1.0936
-65.4950,40.7838,1.0936,1.0936
-65.6109,40.8997,1.0936,1.0936
-65.7268,41.0156,1.0936,1.0936
-65.8427,41.1316,1.0936,1.0936
-65.9586,41.2475,1.0936,1.0936
-66.0746,41.3634,1.0936,1.0936
-66.1905,41.4793,1.0936,1.0936
-66.3064,41.5952,1.0936,1.0936
-66.4223,41.7112,1.0936,1.0936
-66.5382,41.8271,1.0936,1.0936
-66.6542,41.9430,1.0936,1.0936
-66.7701,42.0589,1.0936,1.0936
-66.8860,42.1748,1.0936,1.0936
-67.0019,42.2908,1.0936,1.0936
-67.1178,42.4067,1.0936,1.0936
-67.2338,42.5226,1.0936,1.0936
-67.3497,42.6385,1.0936,1.0936
-67.4076,42.6965,1.0936,1.0936
-67.5236,42.8124,1.0936,1.0936
-67.6395,42.9283,1.0936,1.0936
-67.7554,43.0442,1.0936,1.0936
-67.8713,43.1602,1.0936,1.0936
-67.9872,43.2761,1.0936,1.0936
-68.1032,43.3920,1.0936,1.0936
-68.2191,43.5079,1.0936,1.0936
-68.3350,43.6238,1.0936,1.0936
-68.4509,43.7398,1.0936,1.0936
-68.5668,43.8557,1.0936,1.0936
-68.6828,43.9716,1.0936,1.0936
-68.7987,44.0875,1.0936,1.0936
-68.9146,44.2034,1.0936,1.0936
-69.0305,44.3194,1.0936,1.0936
-69.0885,44.4353,1.0936,1.0936
-69.1464,44.5512,1.0936,1.0936
-69.2624,44.6671,1.0936,1.0936
-69.3783,44.7830,1.0936,1.0936
-69.4942,44.8990,1.0936,1.0936
-69.6101,45.0149,1.0936,1.0936
-69.7260,45.1308,1.0936,1.0936
-69.8420,45.2467,1.0936,1.0936
-69.9579,45.3626,1.0936,1.0936
-70.0158,45.4206,1.0936,1.0936
-70.1318,45.5365,1.0936,1.0936
-70.2477,45.6524,1.0936,1.0936
-70.3636,45.7684,1.0936,1.0936
-70.4795,45.8843,1.0936,1.0936
-70.5954,46.0002,1.0936,1.0936
-70.7114,46.1161,1.0936,1.0936
-70.8273,46.2320,1.0936,1.0936
-70.9432,46.3480,1.0936,1.0936
-71.0591,46.4639,1.0936,1.0936
-71.1750,46.5798,1.0936,1.0936
-71.2910,46.6957,1.0936,1.0936
-71.3489,46.8116,1.0936,1.0936
-71.4648,46.9276,1.0936,1.0936
-71.5808,47.0435,1.0936,1.0936
-71.6967,47.1594,1.0936,1.0936
-71.8126,47.2753,1.0936,1.0936
-71.9285,47.3912,1.0936,1.0936
-72.0444,47.5072,1.0936,1.0936
-72.1604,47.6231,1.0936,1.0936
-72.2763,47.7390,1.0936,1.0936
-72.3922,47.8549,1.0936,1.0936
-72.5081,47.9708,1.0936,1.0936
-72.5661,48.0288,1.0936,1.0936
-72.6820,48.1447,1.0936,1.0936
-72.7979,48.2606,1.0936,1.0936
-72.9138,48.3766,1.0936,1.0936
-73.0298,48.4925,1.0936,1.0936
-73.1457,48.6084,1.0936,1.0936
-73.2616,48.7243,1.0936,1.0936
-73.3775,48.8402,1.0936,1.0936
-73.4934,48.9562,1.0936,1.0936
-73.6094,49.0721,1.0936,1.0936
-73.7253,49.1880,1.0936,1.0936
-73.8412,49.3039,1.0936,1.0936
-73.9571,49.4198,1.0936,1.0936
-74.0730,49.5358,1.0936,1.0936
-74.1890,49.6517,1.0936,1.0936
-74.3049,49.7676,1.0936,1.0936
-74.4208,49.8835,1.0936,1.0936
-74.4788,49.9994,1.0936,1.0936
-74.5367,50.1154,1.0936,1.0936
-74.6526,50.2313,1.0936,1.0936
-74.7686,50.3472,1.0936,1.0936
-74.8845,50.4631,1.0936,1.0936
-74.9424,50.5790,1.0936,1.0936
-74.9424,50.6370,1.0936,1.0936
-75.0004,50.7529,1.0936,1.0936
-75.1163,50.8688,1.0936,1.0936
-75.1743,50.9848,1.0936,1.0936
-75.2322,51.1007,1.0936,1.0936
-75.2902,51.2166,1.0936,1.0936
-75.3482,51.3325,1.0936,1.0936
-75.4061,51.4484,1.0936,1.0936
-75.4641,51.5644,1.0936,1.0936
-75.5220,51.6803,1.0936,1.0936
-75.5800,51.7962,1.0936,1.0936
-75.6380,51.9121,1.0936,1.0936
-75.6959,52.0280,1.0936,1.0936
-75.7539,52.1440,1.0936,1.0936
-75.8118,52.2599,1.0936,1.0936
-75.8118,52.3758,1.0936,1.0936
-75.8118,52.4917,1.0936,1.0936
-75.8698,52.6076,1.0936,1.0936
-75.9278,52.7236,1.0936,1.0936
-75.8118,52.7815,1.0936,1.0936
-75.6959,52.8395,1.0936,1.0936
-75.5800,52.8974,1.0936,1.0936
-75.4641,52.9554,1.0936,1.0936
-75.4061,53.0134,1.0936,1.0936
-75.2902,53.0713,1.0936,1.0936
-75.1743,53.0713,1.0936,1.0936
-75.0584,53.0713,1.0936,1.0936
-74.9424,53.0713,1.0936,1.0936
-74.8265,53.1293,1.0936,1.0936
-74.7106,53.1872,1.0936,1.0936
-74.5947,53.1872,1.0936,1.0936
-74.4788,53.2452,1.0936,1.0936
-74.3628,53.2452,1.0936,1.0936
-74.2469,53.2452,1.0936,1.0936
-74.1310,53.2452,1.0936,1.0936
-74.0151,53.2452,1.0936,1.0936
-73.8992,53.2452,1.0936,1.0936
-73.7832,53.2452,1.0936,1.0936
-73.6673,53.2452,1.0936,1.0936
-73.5514,53.2452,1.0936,1.0936
-73.4355,53.2452,1.0936,1.0936
-73.3196,53.3032,1.0936,1.0936
-73.2036,53.3611,1.0936,1.0936
-73.0877,53.4191,1.0936,1.0936
-72.9718,53.4191,1.0936,1.0936
-72.8559,53.4191,1.0936,1.0936
-72.7400,53.4191,1.0936,1.0936
-72.6820,53.4191,1.0936,1.0936
-72.5661,53.4191,1.0936,1.0936
-72.4502,53.4191,1.0936,1.0936
-72.3342,53.4191,1.0936,1.0936
-72.2183,53.4191,1.0936,1.0936
-72.1024,53.4191,1.0936,1.0936
-71.9865,53.4770,1.0936,1.0936
-71.8706,53.5350,1.0936,1.0936
-71.7546,53.5930,1.0936,1.0936
-71.6387,53.5930,1.0936,1.0936
-71.5228,53.5930,1.0936,1.0936
-71.4069,53.5930,1.0936,1.0936
-71.2910,53.5930,1.0936,1.0936
-71.1750,53.5930,1.0936,1.0936
-71.0591,53.5930,1.0936,1.0936
-70.9432,53.5930,1.0936,1.0936
-70.8273,53.5930,1.0936,1.0936
-70.7114,53.5930,1.0936,1.0936
-70.5954,53.6509,1.0936,1.0936
-70.4795,53.7089,1.0936,1.0936
-70.3636,53.7089,1.0936,1.0936
-70.2477,53.7089,1.0936,1.0936
-70.1318,53.7089,1.0936,1.0936
-70.0738,53.7089,1.0936,1.0936
-69.9579,53.7089,1.0936,1.0936
-69.8420,53.7089,1.0936,1.0936
-69.7260,53.7089,1.0936,1.0936
-69.6101,53.7089,1.0936,1.0936
-69.4942,53.7089,1.0936,1.0936
-69.3783,53.7089,1.0936,1.0936
-69.2624,53.7089,1.0936,1.0936
-69.1464,53.7089,1.0936,1.0936
-69.0305,53.7089,1.0936,1.0936
-68.9146,53.7089,1.0936,1.0936
-68.7987,53.7089,1.0936,1.0936
-68.6828,53.7089,1.0936,1.0936
-68.5668,53.7089,1.0936,1.0936
-68.4509,53.7089,1.0936,1.0936
-68.3350,53.7089,1.0936,1.0936
-68.2191,53.7668,1.0936,1.0936
-68.1032,53.7668,1.0936,1.0936
-67.9872,53.7668,1.0936,1.0936
-67.8713,53.7668,1.0936,1.0936
-67.7554,53.7668,1.0936,1.0936
-67.6395,53.7668,1.0936,1.0936
-67.5236,53.7668,1.0936,1.0936
-67.4656,53.7668,1.0936,1.0936
-67.3497,53.7668,1.0936,1.0936
-67.2338,53.7668,1.0936,1.0936
-67.1178,53.7668,1.0936,1.0936
-67.0019,53.7668,1.0936,1.0936
-66.8860,53.7668,1.0936,1.0936
-66.7701,53.7668,1.0936,1.0936
-66.6542,53.7668,1.0936,1.0936
-66.5382,53.7668,1.0936,1.0936
-66.4223,53.7668,1.0936,1.0936
-66.3064,53.7668,1.0936,1.0936
-66.1905,53.7668,1.0936,1.0936
-66.0746,53.7668,1.0936,1.0936
-65.9586,53.7668,1.0936,1.0936
-65.8427,53.7668,1.0936,1.0936
-65.7268,53.7668,1.0936,1.0936
-65.6109,53.7668,1.0936,1.0936
-65.4950,53.7668,1.0936,1.0936
-65.3790,53.7668,1.0936,1.0936
-65.2631,53.7668,1.0936,1.0936
-65.1472,53.7668,1.0936,1.0936
-65.0313,53.7668,1.0936,1.0936
-64.9154,53.7668,1.0936,1.0936
-64.8574,53.7668,1.0936,1.0936
-64.7415,53.7668,1.0936,1.0936
-64.6256,53.7668,1.0936,1.0936
-64.5096,53.7668,1.0936,1.0936
-64.3937,53.7668,1.0936,1.0936
-64.2778,53.7668,1.0936,1.0936
-64.1619,53.7668,1.0936,1.0936
-64.0460,53.7668,1.0936,1.0936
-63.9300,53.7668,1.0936,1.0936
-63.8141,53.7668,1.0936,1.0936
-63.6982,53.7668,1.0936,1.0936
-63.5823,53.7668,1.0936,1.0936
-63.4664,53.7668,1.0936,1.0936
-63.3504,53.7668,1.0936,1.0936
-63.2345,53.7668,1.0936,1.0936
-63.1186,53.7668,1.0936,1.0936
-63.0027,53.7668,1.0936,1.0936
-62.8868,53.7668,1.0936,1.0936
-62.7708,53.7668,1.0936,1.0936
-62.6549,53.7668,1.0936,1.0936
-62.5390,53.7668,1.0936,1.0936
-62.4231,53.7668,1.0936,1.0936
-62.3072,53.7668,1.0936,1.0936
-62.1912,53.7668,1.0936,1.0936
-62.1333,53.7668,1.0936,1.0936
-62.0174,53.7668,1.0936,1.0936
-61.9014,53.7668,1.0936,1.0936
-61.7855,53.7668,1.0936,1.0936
-61.6696,53.7668,1.0936,1.0936
-61.5537,53.7668,1.0936,1.0936
-61.4378,53.7668,1.0936,1.0936
-61.3218,53.7668,1.0936,1.0936
-61.2059,53.7668,1.0936,1.0936
-61.0900,53.7668,1.0936,1.0936
-60.9741,53.7668,1.0936,1.0936
-60.8582,53.7089,1.0936,1.0936
-60.7422,53.6509,1.0936,1.0936
-60.6263,53.6509,1.0936,1.0936
-60.5104,53.6509,1.0936,1.0936
-60.3945,53.6509,1.0936,1.0936
-60.2786,53.6509,1.0936,1.0936
-60.1626,53.6509,1.0936,1.0936
-60.0467,53.6509,1.0936,1.0936
-59.9308,53.6509,1.0936,1.0936
-59.8149,53.6509,1.0936,1.0936
-59.6990,53.5930,1.0936,1.0936
-59.5830,53.5930,1.0936,1.0936
-59.5251,53.5930,1.0936,1.0936
-59.4092,53.5930,1.0936,1.0936
-59.2932,53.5930,1.0936,1.0936
-59.1773,53.5930,1.0936,1.0936
-59.0614,53.5350,1.0936,1.0936
-58.9455,53.5350,1.0936,1.0936
-58.8296,53.5350,1.0936,1.0936
-58.7136,53.5350,1.0936,1.0936
-58.5977,53.4770,1.0936,1.0936
-58.4818,53.4191,1.0936,1.0936
-58.3659,53.4191,1.0936,1.0936
-58.2500,53.4191,1.0936,1.0936
-58.1340,53.4191,1.0936,1.0936
-58.0181,53.4191,1.0936,1.0936
-57.9022,53.4191,1.0936,1.0936
-57.7863,53.4191,1.0936,1.0936
-57.6704,53.4191,1.0936,1.0936
-57.5544,53.4191,1.0936,1.0936
-57.4385,53.4191,1.0936,1.0936
-57.3226,53.4191,1.0936,1.0936
-57.2067,53.3611,1.0936,1.0936
-57.0908,53.3611,1.0936,1.0936
-56.9748,53.3611,1.0936,1.0936
-56.9169,53.3032,1.0936,1.0936
-56.8010,53.2452,1.0936,1.0936
-56.6850,53.2452,1.0936,1.0936
-56.5691,53.2452,1.0936,1.0936
-56.4532,53.2452,1.0936,1.0936
-56.3373,53.2452,1.0936,1.0936
-56.2214,53.1872,1.0936,1.0936
-56.1054,53.1872,1.0936,1.0936
-55.9895,53.1872,1.0936,1.0936
-55.8736,53.1872,1.0936,1.0936
-55.7577,53.1872,1.0936,1.0936
-55.6418,53.1872,1.0936,1.0936
-55.5258,53.1872,1.0936,1.0936
-55.4099,53.1293,1.0936,1.0936
-55.2940,53.0134,1.0936,1.0936
-55.1781,53.0134,1.0936,1.0936
-55.0622,53.0134,1.0936,1.0936
-54.9462,53.0134,1.0936,1.0936
-54.8303,53.0134,1.0936,1.0936
-54.7144,53.0134,1.0936,1.0936
-54.5985,53.0134,1.0936,1.0936
-54.4826,52.9554,1.0936,1.0936
-54.3666,52.8395,1.0936,1.0936
-54.3087,52.8395,1.0936,1.0936
-54.1928,52.8395,1.0936,1.0936
-54.0768,52.8395,1.0936,1.0936
-53.9609,52.8395,1.0936,1.0936
-53.8450,52.8395,1.0936,1.0936
-53.7291,52.8395,1.0936,1.0936
-53.6132,52.7815,1.0936,1.0936
-53.4972,52.6656,1.0936,1.0936
-53.3813,52.6656,1.0936,1.0936
-53.2654,52.6656,1.0936,1.0936
-53.1495,52.6656,1.0936,1.0936
-53.0336,52.6656,1.0936,1.0936
-52.9176,52.6656,1.0936,1.0936
-52.8017,52.6656,1.0936,1.0936
-52.6858,52.5497,1.0936,1.0936
-52.5699,52.4917,1.0936,1.0936
-52.4540,52.4917,1.0936,1.0936
-52.3380,52.4917,1.0936,1.0936
-52.2221,52.4917,1.0936,1.0936
-52.1062,52.4917,1.0936,1.0936
-51.9903,52.4917,1.0936,1.0936
-51.8744,52.4338,1.0936,1.0936
-51.7584,52.3178,1.0936,1.0936
-51.6425,52.3178,1.0936,1.0936
-51.5846,52.3178,1.0936,1.0936
-51.4686,52.3178,1.0936,1.0936
-51.3527,52.3178,1.0936,1.0936
-51.2368,52.3178,1.0936,1.0936
-51.1209,52.3178,1.0936,1.0936
-51.0050,52.2599,1.0936,1.0936
-50.8890,52.2019,1.0936,1.0936
-50.7731,52.1440,1.0936,1.0936
-50.6572,52.1440,1.0936,1.0936
-50.5413,52.1440,1.0936,1.0936
-50.4254,52.1440,1.0936,1.0936
-50.3094,52.1440,1.0936,1.0936
-50.1935,52.1440,1.0936,1.0936
-50.0776,52.0860,1.0936,1.0936
-49.9617,51.9701,1.0936,1.0936
-49.8458,51.9701,1.0936,1.0936
-49.7298,51.9701,1.0936,1.0936
-49.6139,51.9701,1.0936,1.0936
-49.4980,51.9701,1.0936,1.0936
-49.3821,51.9701,1.0936,1.0936
-49.2662,51.9121,1.0936,1.0936
-49.1502,51.8542,1.0936,1.0936
-49.0343,51.7962,1.0936,1.0936
-48.9764,51.7962,1.0936,1.0936
-48.8604,51.7962,1.0936,1.0936
-48.7445,51.7962,1.0936,1.0936
-48.6286,51.7962,1.0936,1.0936
-48.5127,51.7962,1.0936,1.0936
-48.3968,51.7382,1.0936,1.0936
-48.2808,51.6803,1.0936,1.0936
-48.1649,51.6223,1.0936,1.0936
-48.0490,51.6223,1.0936,1.0936
-47.9331,51.6223,1.0936,1.0936
-47.8172,51.6223,1.0936,1.0936
-47.7012,51.6223,1.0936,1.0936
-47.5853,51.5644,1.0936,1.0936
-47.4694,51.5064,1.0936,1.0936
-47.3535,51.5064,1.0936,1.0936
-47.2376,51.4484,1.0936,1.0936
-47.1216,51.4484,1.0936,1.0936
-47.0057,51.4484,1.0936,1.0936
-46.8898,51.4484,1.0936,1.0936
-46.7739,51.4484,1.0936,1.0936
-46.6580,51.3905,1.0936,1.0936
-46.5420,51.3325,1.0936,1.0936
-46.4261,51.2746,1.0936,1.0936
-46.3682,51.2746,1.0936,1.0936
-46.2522,51.2746,1.0936,1.0936
-46.1363,51.2746,1.0936,1.0936
-46.0204,51.2746,1.0936,1.0936
-45.9045,51.2166,1.0936,1.0936
-45.7886,51.1586,1.0936,1.0936
-45.6726,51.1586,1.0936,1.0936
-45.5567,51.1586,1.0936,1.0936
-45.4408,51.1007,1.0936,1.0936
-45.3249,51.1007,1.0936,1.0936
-45.2090,51.1007,1.0936,1.0936
-45.0930,51.1007,1.0936,1.0936
-44.9771,51.0427,1.0936,1.0936
-44.8612,50.9848,1.0936,1.0936
-44.7453,50.9848,1.0936,1.0936
-44.6294,50.9848,1.0936,1.0936
-44.5134,50.9268,1.0936,1.0936
-44.3975,50.9268,1.0936,1.0936
-44.2816,50.9268,1.0936,1.0936
-44.1657,50.9268,1.0936,1.0936
-44.0498,50.8688,1.0936,1.0936
-43.9338,50.8109,1.0936,1.0936
-43.8179,50.8109,1.0936,1.0936
-43.7600,50.8109,1.0936,1.0936
-43.6440,50.7529,1.0936,1.0936
-43.5281,50.7529,1.0936,1.0936
-43.4122,50.7529,1.0936,1.0936
-43.2963,50.6950,1.0936,1.0936
-43.1804,50.6370,1.0936,1.0936
-43.0644,50.6370,1.0936,1.0936
-42.9485,50.6370,1.0936,1.0936
-42.8326,50.6370,1.0936,1.0936
-42.7167,50.5790,1.0936,1.0936
-42.6008,50.5790,1.0936,1.0936
-42.4848,50.5790,1.0936,1.0936
-42.3689,50.5211,1.0936,1.0936
-42.2530,50.4631,1.0936,1.0936
-42.1371,50.4631,1.0936,1.0936
-42.0212,50.4631,1.0936,1.0936
-41.9052,50.4631,1.0936,1.0936
-41.7893,50.4052,1.0936,1.0936
-41.6734,50.4052,1.0936,1.0936
-41.5575,50.4052,1.0936,1.0936
-41.4416,50.3472,1.0936,1.0936
-41.3256,50.2892,1.0936,1.0936
-41.2097,50.2892,1.0936,1.0936
-41.0938,50.2892,1.0936,1.0936
-41.0358,50.2892,1.0936,1.0936
-40.9199,50.2892,1.0936,1.0936
-40.8040,50.2313,1.0936,1.0936
-40.6881,50.1733,1.0936,1.0936
-40.5722,50.1154,1.0936,1.0936
-40.4562,50.1154,1.0936,1.0936
-40.3403,50.1154,1.0936,1.0936
-40.2244,50.1154,1.0936,1.0936
-40.1085,50.1154,1.0936,1.0936
-39.9926,50.0574,1.0936,1.0936
-39.8766,50.0574,1.0936,1.0936
-39.7607,49.9994,1.0936,1.0936
-39.6448,49.9415,1.0936,1.0936
-39.5289,49.9415,1.0936,1.0936
-39.4130,49.9415,1.0936,1.0936
-39.2970,49.9415,1.0936,1.0936
-39.1811,49.9415,1.0936,1.0936
-39.0652,49.8835,1.0936,1.0936
-38.9493,49.8835,1.0936,1.0936
-38.8334,49.8256,1.0936,1.0936
-38.7174,49.7676,1.0936,1.0936
-38.6015,49.7676,1.0936,1.0936
-38.4856,49.7676,1.0936,1.0936
-38.4276,49.7676,1.0936,1.0936
-38.3117,49.7676,1.0936,1.0936
-38.1958,49.7676,1.0936,1.0936
-38.0799,49.7096,1.0936,1.0936
-37.9640,49.6517,1.0936,1.0936
-37.8480,49.5937,1.0936,1.0936
-37.7321,49.5937,1.0936,1.0936
-37.6162,49.5937,1.0936,1.0936
-37.5003,49.5937,1.0936,1.0936
-37.3844,49.5937,1.0936,1.0936
-37.2684,49.5937,1.0936,1.0936
-37.1525,49.4778,1.0936,1.0936
-37.0366,49.4198,1.0936,1.0936
-36.9207,49.4198,1.0936,1.0936
-36.8048,49.4198,1.0936,1.0936
-36.6888,49.4198,1.0936,1.0936
-36.5729,49.4198,1.0936,1.0936
-36.4570,49.4198,1.0936,1.0936
-36.3411,49.4198,1.0936,1.0936
-36.2252,49.3619,1.0936,1.0936
-36.1092,49.2460,1.0936,1.0936
-35.9933,49.2460,1.0936,1.0936
-35.8774,49.2460,1.0936,1.0936
-35.8194,49.2460,1.0936,1.0936
-35.7035,49.2460,1.0936,1.0936
-35.5876,49.2460,1.0936,1.0936
-35.4717,49.2460,1.0936,1.0936
-35.3558,49.2460,1.0936,1.0936
-35.2398,49.1880,1.0936,1.0936
-35.1239,49.1300,1.0936,1.0936
-35.0080,49.0721,1.0936,1.0936
-34.8921,49.0721,1.0936,1.0936
-34.7762,49.0721,1.0936,1.0936
-34.6602,49.0721,1.0936,1.0936
-34.5443,49.0721,1.0936,1.0936
-34.4284,49.0721,1.0936,1.0936
-34.3125,49.0721,1.0936,1.0936
-34.1966,49.0141,1.0936,1.0936
-34.0806,48.9562,1.0936,1.0936
-33.9647,48.8982,1.0936,1.0936
-33.8488,48.8982,1.0936,1.0936
-33.7329,48.8982,1.0936,1.0936
-33.6170,48.8982,1.0936,1.0936
-33.5010,48.8982,1.0936,1.0936
-33.3851,48.8982,1.0936,1.0936
-33.2692,48.8982,1.0936,1.0936
-33.2112,48.8982,1.0936,1.0936
-33.0953,48.8402,1.0936,1.0936
-32.9794,48.8402,1.0936,1.0936
-32.8635,48.8402,1.0936,1.0936
-32.7476,48.8402,1.0936,1.0936
-32.6316,48.7823,1.0936,1.0936
-32.5157,48.7243,1.0936,1.0936
-32.3998,48.7243,1.0936,1.0936
-32.2839,48.7243,1.0936,1.0936
-32.1680,48.7243,1.0936,1.0936
-32.0520,48.7243,1.0936,1.0936
-31.9361,48.7243,1.0936,1.0936
-31.8202,48.7243,1.0936,1.0936
