# x_m,y_m,w_tr_right_m,w_tr_left_m
-36.7660,39.4849,1.2892,1.2892
-36.7016,39.4205,1.2264,1.2264
-36.6371,39.4205,1.2315,1.2315
-36.5726,39.4205,1.2399,1.2399
-36.5082,39.4205,1.2516,1.2516
-36.4437,39.4205,1.2664,1.2664
-36.3793,39.4205,1.2844,1.2844
-36.3148,39.4205,1.2892,1.2892
-36.2503,39.4205,1.2892,1.2892
-36.1859,39.3560,1.2247,1.2247
-36.1214,39.3560,1.2247,1.2247
-36.0570,39.3560,1.2264,1.2264
-35.9925,39.3560,1.2315,1.2315
-35.9280,39.3560,1.2399,1.2399
-35.8636,39.3560,1.2516,1.2516
-35.7991,39.3560,1.2664,1.2664
-35.7347,39.3560,1.2844,1.2844
-35.6702,39.2915,1.2247,1.2247
-35.6057,39.2915,1.2247,1.2247
-35.5413,39.2915,1.2264,1.2264
-35.4768,39.2915,1.2315,1.2315
-35.4124,39.2915,1.2399,1.2399
-35.3479,39.2915,1.2516,1.2516
-35.2834,39.2915,1.2664,1.2664
-35.2190,39.2915,1.2844,1.2844
-35.1545,39.2915,1.2892,1.2892
-35.0901,39.2915,1.2844,1.2844
-35.0256,39.2271,1.2264,1.2264
-34.9611,39.2271,1.2315,1.2315
-34.8967,39.2271,1.2399,1.2399
-34.8322,39.2271,1.2516,1.2516
-34.7678,39.2271,1.2664,1.2664
-34.7033,39.2271,1.2844,1.2844
-34.6388,39.2271,1.2844,1.2844
-34.5744,39.2271,1.2664,1.2664
-34.5099,39.1626,1.2399,1.2399
-34.4455,39.1626,1.2516,1.2516
-34.3810,39.1626,1.2664,1.2664
-34.3165,39.1626,1.2844,1.2844
-34.2521,39.1626,1.2844,1.2844
-34.1876,39.1626,1.2664,1.2664
-34.1232,39.0982,1.2315,1.2315
-34.0587,39.0982,1.2399,1.2399
-33.9942,39.0982,1.2516,1.2516
-33.9298,39.0982,1.2664,1.2664
-33.8653,39.0982,1.2844,1.2844
-33.8009,39.0337,1.2315,1.2315
-33.7364,39.0337,1.2399,1.2399
-33.6719,39.0337,1.2516,1.2516
-33.6075,39.0337,1.2664,1.2664
-33.5430,39.0337,1.2844,1.2844
-33.4786,38.9692,1.2264,1.2264
-33.4141,38.9692,1.2315,1.2315
-33.3496,38.9692,1.2399,1.2399
-33.2852,38.9692,1.2516,1.2516
-33.2207,38.9692,1.2664,1.2664
-33.1563,38.9048,1.2230,1.2230
-33.0918,38.9048,1.2399,1.2399
-33.0273,38.9048,1.2516,1.2516
-32.9629,38.9048,1.2664,1.2664
-32.8984,38.9048,1.2844,1.2844
-32.8340,38.8403,1.2315,1.2315
-32.7695,38.8403,1.2399,1.2399
-32.7050,38.8403,1.2516,1.2516
-32.6406,38.8403,1.2664,1.2664
-32.5761,38.8403,1.2844,1.2844
-32.5117,38.7759,1.2315,1.2315
-32.4472,38.7759,1.2399,1.2399
-32.3827,38.7759,1.2516,1.2516
-32.3183,38.7759,1.2664,1.2664
-32.2538,38.7114,1.2230,1.2230
-32.1894,38.7114,1.2399,1.2399
-32.1249,38.7114,1.2516,1.2516
-32.0604,38.7114,1.2664,1.2664
-31.9960,38.7114,1.2844,1.2844
-31.9315,38.6469,1.2399,1.2399
-31.8671,38.6469,1.2516,1.2516
-31.8026,38.6469,1.2664,1.2664
-31.7381,38.6469,1.2844,1.2844
-31.6737,38.6469,1.2664,1.2664
-31.6092,38.5825,1.2516,1.2516
-31.5448,38.5825,1.2664,1.2664
-31.4803,38.5825,1.2844,1.2844
-31.4158,38.5825,1.2664,1.2664
-31.3514,38.5180,1.2516,1.2516
-31.2869,38.5180,1.2664,1.2664
-31.2225,38.5180,1.2664,1.2664
-31.1580,38.4536,1.2399,1.2399
-31.0935,38.4536,1.2516,1.2516
-31.0291,38.4536,1.2664,1.2664
-30.9646,38.4536,1.2664,1.2664
-30.9002,38.3891,1.2449,1.2449
-30.8357,38.3891,1.2664,1.2664
-30.7712,38.3891,1.2844,1.2844
-30.7068,38.3891,1.2664,1.2664
-30.6423,38.3246,1.2516,1.2516
-30.5779,38.3246,1.2664,1.2664
-30.5134,38.3246,1.2664,1.2664
-30.4489,38.2602,1.2449,1.2449
-30.3845,38.2602,1.2664,1.2664
-30.3200,38.2602,1.2844,1.2844
-30.2556,38.1957,1.2449,1.2449
-30.1911,38.1957,1.2664,1.2664
-30.1266,38.1957,1.2844,1.2844
-30.0622,38.1313,1.2449,1.2449
-29.9977,38.1313,1.2664,1.2664
-29.9333,38.1313,1.2844,1.2844
-29.8688,38.0668,1.2449,1.2449
-29.8043,38.0668,1.2664,1.2664
-29.7399,38.0668,1.2844,1.2844
-29.6754,38.0023,1.2449,1.2449
-29.6110,38.0023,1.2664,1.2664
-29.5465,38.0023,1.2844,1.2844
-29.4820,37.9379,1.2449,1.2449
-29.4176,37.9379,1.2664,1.2664
-29.3531,37.9379,1.2844,1.2844
-29.2887,37.8734,1.2449,1.2449
-29.2242,37.8734,1.2664,1.2664
-29.1597,37.8734,1.2697,1.2697
-29.0953,37.8090,1.2449,1.2449
-29.0308,37.8090,1.2697,1.2697
-28.9664,37.7445,1.2399,1.2399
-28.9019,37.7445,1.2664,1.2664
-28.8374,37.7445,1.2844,1.2844
-28.7730,37.6800,1.2449,1.2449
-28.7085,37.6800,1.2697,1.2697
-28.6441,37.6800,1.2697,1.2697
-28.5796,37.6156,1.2664,1.2664
-28.5151,37.6156,1.2697,1.2697
-28.4507,37.5511,1.2449,1.2449
-28.3862,37.5511,1.2697,1.2697
-28.3218,37.5511,1.2664,1.2664
-28.2573,37.4867,1.2697,1.2697
-28.1928,37.4867,1.2697,1.2697
-28.1284,37.4222,1.2697,1.2697
-28.0639,37.4222,1.2697,1.2697
-27.9995,37.3577,1.2664,1.2664
-27.9350,37.3577,1.2844,1.2844
-27.8705,37.2933,1.2449,1.2449
-27.8061,37.2933,1.2697,1.2697
-27.7416,37.2288,1.2399,1.2399
-27.6772,37.2288,1.2697,1.2697
-27.6127,37.1644,1.2399,1.2399
-27.5482,37.1644,1.2697,1.2697
-27.4838,37.1644,1.2697,1.2697
-27.4193,37.0999,1.2697,1.2697
-27.3549,37.0999,1.2697,1.2697
-27.2904,37.0354,1.2697,1.2697
-27.2259,37.0354,1.2697,1.2697
-27.1615,36.9710,1.2697,1.2697
-27.0970,36.9065,1.2399,1.2399
-27.0326,36.9065,1.2713,1.2713
-26.9681,36.8421,1.2516,1.2516
-26.9036,36.8421,1.2713,1.2713
-26.8392,36.7776,1.2697,1.2697
-26.7747,36.7776,1.2697,1.2697
-26.7103,36.7131,1.2697,1.2697
-26.6458,36.7131,1.2697,1.2697
-26.5813,36.6487,1.2697,1.2697
-26.5169,36.5842,1.2399,1.2399
-26.4524,36.5842,1.2713,1.2713
-26.3880,36.5198,1.2516,1.2516
-26.3235,36.5198,1.2713,1.2713
-26.2590,36.4553,1.2697,1.2697
-26.1946,36.4553,1.2697,1.2697
-26.1301,36.3908,1.2713,1.2713
-26.0657,36.3264,1.2516,1.2516
-26.0012,36.3264,1.2713,1.2713
-25.9367,36.2619,1.2697,1.2697
-25.8723,36.2619,1.2697,1.2697
-25.8078,36.1975,1.2713,1.2713
-25.7434,36.1330,1.2516,1.2516
-25.6789,36.1330,1.2713,1.2713
-25.6144,36.0685,1.2713,1.2713
-25.5500,36.0685,1.2516,1.2516
-25.4855,36.0041,1.2713,1.2713
-25.4211,35.9396,1.2713,1.2713
-25.3566,35.9396,1.2516,1.2516
-25.2921,35.8752,1.2713,1.2713
-25.2277,35.8107,1.2713,1.2713
-25.1632,35.8107,1.2516,1.2516
-25.0988,35.7462,1.2713,1.2713
-25.0343,35.6818,1.2713,1.2713
-24.9698,35.6818,1.2516,1.2516
-24.9054,35.6173,1.2713,1.2713
-24.8409,35.5529,1.2713,1.2713
-24.7765,35.5529,1.2516,1.2516
-24.7120,35.4884,1.2713,1.2713
-24.6475,35.4239,1.2795,1.2795
-24.5831,35.3595,1.2713,1.2713
-24.5186,35.3595,1.2516,1.2516
-24.4542,35.2950,1.2713,1.2713
-24.3897,35.2306,1.2795,1.2795
-24.3252,35.2306,1.2516,1.2516
-24.2608,35.1661,1.2713,1.2713
-24.1963,35.1016,1.2762,1.2762
-24.1319,35.0372,1.2795,1.2795
-24.0674,34.9727,1.2713,1.2713
-24.0029,34.9727,1.2516,1.2516
-23.9385,34.9083,1.2713,1.2713
-23.8740,34.8438,1.2795,1.2795
-23.8096,34.7793,1.2713,1.2713
-23.7451,34.7793,1.2516,1.2516
-23.6806,34.7149,1.2713,1.2713
-23.6162,34.6504,1.2795,1.2795
-23.5517,34.5860,1.2713,1.2713
-23.4873,34.5860,1.2516,1.2516
-23.4228,34.5215,1.2713,1.2713
-23.3583,34.4570,1.2762,1.2762
-23.2939,34.3926,1.2762,1.2762
-23.2294,34.3281,1.2713,1.2713
-23.1650,34.3281,1.2516,1.2516
-23.1005,34.2637,1.2713,1.2713
-23.0360,34.1992,1.2762,1.2762
-22.9716,34.1347,1.2762,1.2762
-22.9071,34.0703,1.2713,1.2713
-22.8427,34.0703,1.2516,1.2516
-22.7782,34.0058,1.2713,1.2713
-22.7137,33.9414,1.2762,1.2762
-22.6493,33.8769,1.2762,1.2762
-22.5848,33.8124,1.2762,1.2762
-22.5204,33.8124,1.2516,1.2516
-22.4559,33.7480,1.2713,1.2713
-22.3914,33.6835,1.2762,1.2762
-22.3270,33.6191,1.2762,1.2762
-22.2625,33.5546,1.2762,1.2762
-22.1981,33.4901,1.2762,1.2762
-22.1336,33.4901,1.2516,1.2516
-22.0691,33.4257,1.2713,1.2713
-22.0047,33.3612,1.2762,1.2762
-21.9402,33.2968,1.2762,1.2762
-21.8758,33.2323,1.2762,1.2762
-21.8113,33.1678,1.2762,1.2762
-21.7468,33.1678,1.2516,1.2516
-21.6824,33.1034,1.2713,1.2713
-21.6179,33.0389,1.2762,1.2762
-21.5535,32.9745,1.2762,1.2762
-21.4890,32.9100,1.2762,1.2762
-21.4245,32.8455,1.2762,1.2762
-21.3601,32.8455,1.2516,1.2516
-21.2956,32.7811,1.2713,1.2713
-21.2312,32.7166,1.2762,1.2762
-21.1667,32.6522,1.2762,1.2762
-21.1022,32.5877,1.2762,1.2762
-21.0378,32.5232,1.2762,1.2762
-20.9733,32.5232,1.2516,1.2516
-20.9089,32.4588,1.2713,1.2713
-20.8444,32.3943,1.2762,1.2762
-20.7799,32.3299,1.2762,1.2762
-20.7155,32.2654,1.2762,1.2762
-20.6510,32.2009,1.2762,1.2762
-20.5866,32.1365,1.2762,1.2762
-20.5221,32.1365,1.2516,1.2516
-20.4576,32.0720,1.2713,1.2713
-20.3932,32.0076,1.2762,1.2762
-20.3287,31.9431,1.2762,1.2762
-20.2643,31.8786,1.2762,1.2762
-20.1998,31.8142,1.2762,1.2762
-20.1353,31.8142,1.2516,1.2516
-20.0709,31.7497,1.2713,1.2713
-20.0064,31.6853,1.2762,1.2762
-19.9420,31.6208,1.2762,1.2762
-19.8775,31.5563,1.2762,1.2762
-19.8130,31.4919,1.2762,1.2762
-19.7486,31.4919,1.2516,1.2516
-19.6841,31.4274,1.2713,1.2713
-19.6197,31.3630,1.2762,1.2762
-19.5552,31.2985,1.2762,1.2762
-19.4907,31.2340,1.2762,1.2762
-19.4263,31.1696,1.2762,1.2762
-19.3618,31.1696,1.2516,1.2516
-19.2974,31.1051,1.2713,1.2713
-19.2329,31.0407,1.2762,1.2762
-19.1684,30.9762,1.2762,1.2762
-19.1040,30.9117,1.2762,1.2762
-19.0395,30.8473,1.2762,1.2762
-18.9751,30.8473,1.2516,1.2516
-18.9106,30.7828,1.2713,1.2713
-18.8461,30.7184,1.2762,1.2762
-18.7817,30.6539,1.2762,1.2762
-18.7172,30.5894,1.2762,1.2762
-18.6528,30.5250,1.2762,1.2762
-18.5883,30.5250,1.2516,1.2516
-18.5238,30.4605,1.2713,1.2713
-18.4594,30.3961,1.2762,1.2762
-18.3949,30.3316,1.2795,1.2795
-18.3305,30.2671,1.2762,1.2762
-18.2660,30.2671,1.2516,1.2516
-18.2015,30.2027,1.2713,1.2713
-18.1371,30.1382,1.2762,1.2762
-18.0726,30.0738,1.2762,1.2762
-18.0082,30.0093,1.2762,1.2762
-17.9437,29.9448,1.2762,1.2762
-17.8792,29.9448,1.2516,1.2516
-17.8148,29.8804,1.2713,1.2713
-17.7503,29.8159,1.2762,1.2762
-17.6859,29.7515,1.2762,1.2762
-17.6214,29.6870,1.2762,1.2762
-17.5569,29.6225,1.2762,1.2762
-17.4925,29.6225,1.2516,1.2516
-17.4280,29.5581,1.2713,1.2713
-17.3636,29.4936,1.2762,1.2762
-17.2991,29.4292,1.2762,1.2762
-17.2346,29.3647,1.2762,1.2762
-17.1702,29.3002,1.2762,1.2762
-17.1057,29.3002,1.2516,1.2516
-17.0413,29.2358,1.2713,1.2713
-16.9768,29.1713,1.2762,1.2762
-16.9123,29.1069,1.2795,1.2795
-16.8479,29.0424,1.2762,1.2762
-16.7834,29.0424,1.2516,1.2516
-16.7190,28.9779,1.2713,1.2713
-16.6545,28.9135,1.2762,1.2762
-16.5900,28.8490,1.2762,1.2762
-16.5256,28.7846,1.2762,1.2762
-16.4611,28.7201,1.2762,1.2762
-16.3967,28.7201,1.2516,1.2516
-16.3322,28.6556,1.2713,1.2713
-16.2677,28.5912,1.2762,1.2762
-16.2033,28.5267,1.2762,1.2762
-16.1388,28.4623,1.2762,1.2762
-16.0744,28.3978,1.2762,1.2762
-16.0099,28.3978,1.2516,1.2516
-15.9454,28.3333,1.2713,1.2713
-15.8810,28.2689,1.2762,1.2762
-15.8165,28.2044,1.2795,1.2795
-15.7521,28.1400,1.2762,1.2762
-15.6876,28.1400,1.2516,1.2516
-15.6231,28.0755,1.2713,1.2713
-15.5587,28.0110,1.2762,1.2762
-15.4942,27.9466,1.2762,1.2762
-15.4298,27.8821,1.2762,1.2762
-15.3653,27.8177,1.2762,1.2762
-15.3008,27.8177,1.2516,1.2516
-15.2364,27.7532,1.2713,1.2713
-15.1719,27.6887,1.2762,1.2762
-15.1075,27.6243,1.2762,1.2762
-15.0430,27.5598,1.2762,1.2762
-14.9785,27.4954,1.2762,1.2762
-14.9141,27.4954,1.2516,1.2516
-14.8496,27.4309,1.2713,1.2713
-14.7852,27.3664,1.2762,1.2762
-14.7207,27.3020,1.2795,1.2795
-14.6562,27.2375,1.2762,1.2762
-14.5918,27.2375,1.2516,1.2516
-14.5273,27.1731,1.2713,1.2713
-14.4629,27.1086,1.2762,1.2762
-14.3984,27.0441,1.2762,1.2762
-14.3339,26.9797,1.2795,1.2795
-14.2695,26.9152,1.2762,1.2762
-14.2050,26.9152,1.2516,1.2516
-14.1406,26.8508,1.2713,1.2713
-14.0761,26.7863,1.2762,1.2762
-14.0116,26.7218,1.2762,1.2762
-13.9472,26.6574,1.2762,1.2762
-13.8827,26.5929,1.2762,1.2762
-13.8183,26.5929,1.2516,1.2516
-13.7538,26.5285,1.2713,1.2713
-13.6893,26.4640,1.2762,1.2762
-13.6249,26.3995,1.2795,1.2795
-13.5604,26.3351,1.2762,1.2762
-13.4960,26.3351,1.2516,1.2516
-13.4315,26.2706,1.2713,1.2713
-13.3670,26.2062,1.2762,1.2762
-13.3026,26.1417,1.2762,1.2762
-13.2381,26.0772,1.2795,1.2795
-13.1737,26.0128,1.2762,1.2762
-13.1092,26.0128,1.2516,1.2516
-13.0447,25.9483,1.2713,1.2713
-12.9803,25.8839,1.2762,1.2762
-12.9158,25.8194,1.2762,1.2762
-12.8514,25.7549,1.2762,1.2762
-12.7869,25.6905,1.2762,1.2762
-12.7224,25.6905,1.2516,1.2516
-12.6580,25.6260,1.2713,1.2713
-12.5935,25.5616,1.2762,1.2762
-12.5291,25.4971,1.2762,1.2762
-12.4646,25.4326,1.2762,1.2762
-12.4001,25.3682,1.2762,1.2762
-12.3357,25.3682,1.2516,1.2516
-12.2712,25.3037,1.2713,1.2713
-12.2068,25.2393,1.2762,1.2762
-12.1423,25.1748,1.2762,1.2762
-12.0778,25.1103,1.2762,1.2762
-12.0134,25.0459,1.2762,1.2762
-11.9489,25.0459,1.2516,1.2516
-11.8845,24.9814,1.2713,1.2713
-11.8200,24.9170,1.2762,1.2762
-11.7555,24.8525,1.2762,1.2762
-11.6911,24.7880,1.2762,1.2762
-11.6266,24.7236,1.2762,1.2762
-11.5622,24.7236,1.2516,1.2516
-11.4977,24.6591,1.2713,1.2713
-11.4332,24.5947,1.2762,1.2762
-11.3688,24.5302,1.2762,1.2762
-11.3043,24.4657,1.2762,1.2762
-11.2399,24.4013,1.2762,1.2762
-11.1754,24.4013,1.2516,1.2516
-11.1109,24.3368,1.2713,1.2713
-11.0465,24.2724,1.2762,1.2762
-10.9820,24.2079,1.2762,1.2762
-10.9176,24.1434,1.2762,1.2762
-10.8531,24.0790,1.2762,1.2762
-10.7886,24.0790,1.2516,1.2516
-10.7242,24.0145,1.2713,1.2713
-10.6597,23.9501,1.2762,1.2762
-10.5953,23.8856,1.2762,1.2762
-10.5308,23.8211,1.2762,1.2762
-10.4663,23.7567,1.2762,1.2762
-10.4019,23.6922,1.2713,1.2713
-10.3374,23.6922,1.2516,1.2516
-10.2730,23.6278,1.2713,1.2713
-10.2085,23.5633,1.2762,1.2762
-10.1440,23.4988,1.2762,1.2762
-10.0796,23.4344,1.2762,1.2762
-10.0151,23.3699,1.2713,1.2713
-9.9507,23.3699,1.2516,1.2516
-9.8862,23.3055,1.2713,1.2713
-9.8217,23.2410,1.2762,1.2762
-9.7573,23.1765,1.2762,1.2762
-9.6928,23.1121,1.2762,1.2762
-9.6284,23.1121,1.2516,1.2516
-9.5639,23.0476,1.2713,1.2713
-9.4994,22.9832,1.2762,1.2762
-9.4350,22.9187,1.2795,1.2795
-9.3705,22.8542,1.2762,1.2762
-9.3061,22.8542,1.2516,1.2516
-9.2416,22.7898,1.2713,1.2713
-9.1771,22.7253,1.2762,1.2762
-9.1127,22.6609,1.2795,1.2795
-9.0482,22.5964,1.2713,1.2713
-8.9838,22.5964,1.2516,1.2516
-8.9193,22.5319,1.2713,1.2713
-8.8548,22.4675,1.2795,1.2795
-8.7904,22.4030,1.2713,1.2713
-8.7259,22.4030,1.2516,1.2516
-8.6615,22.3386,1.2713,1.2713
-8.5970,22.2741,1.2795,1.2795
-8.5325,22.2741,1.2516,1.2516
-8.4681,22.2096,1.2713,1.2713
-8.4036,22.1452,1.2795,1.2795
-8.3392,22.0807,1.2713,1.2713
-8.2747,22.0807,1.2516,1.2516
-8.2102,22.0163,1.2713,1.2713
-8.1458,21.9518,1.2697,1.2697
-8.0813,21.9518,1.2516,1.2516
-8.0169,21.8873,1.2713,1.2713
-7.9524,21.8229,1.2516,1.2516
-7.8879,21.8229,1.2697,1.2697
-7.8235,21.7584,1.2697,1.2697
-7.7590,21.7584,1.2697,1.2697
-7.6946,21.6940,1.2697,1.2697
-7.6301,21.6940,1.2697,1.2697
-7.5656,21.6940,1.2399,1.2399
-7.5012,21.6295,1.2697,1.2697
-7.4367,21.6295,1.2399,1.2399
-7.3723,21.5650,1.2697,1.2697
-7.3078,21.5650,1.2449,1.2449
-7.2433,21.5650,1.2230,1.2230
-7.1789,21.5650,1.2042,1.2042
-7.1144,21.5650,1.1886,1.1886
-7.0500,21.5006,1.2399,1.2399
-6.9855,21.5006,1.2230,1.2230
-6.9210,21.5006,1.2042,1.2042
-6.8566,21.5006,1.1886,1.1886
-6.7921,21.5006,1.1763,1.1763
-6.7277,21.5006,1.1674,1.1674
-6.6632,21.4361,1.2264,1.2264
-6.5987,21.4361,1.2247,1.2247
-6.5343,21.4361,1.2247,1.2247
-6.4698,21.4361,1.2247,1.2247
-6.4054,21.4361,1.2247,1.2247
-6.3409,21.4361,1.2247,1.2247
-6.2764,21.4361,1.2247,1.2247
-6.2120,21.3717,1.2892,1.2892
-6.1475,21.3717,1.2892,1.2892
-6.0831,21.4361,1.2247,1.2247
-6.0186,21.4361,1.2247,1.2247
-5.9541,21.4361,1.2247,1.2247
-5.8897,21.4361,1.2247,1.2247
-5.8252,21.4361,1.2247,1.2247
-5.7608,21.4361,1.2247,1.2247
-5.6963,21.4361,1.2247,1.2247
-5.6318,21.4361,1.2264,1.2264
-5.5674,21.5006,1.1674,1.1674
-5.5029,21.5006,1.1763,1.1763
-5.4385,21.5006,1.1886,1.1886
-5.3740,21.5006,1.2042,1.2042
-5.3095,21.5006,1.2230,1.2230
-5.2451,21.5006,1.2399,1.2399
-5.1806,21.5006,1.2516,1.2516
-5.1162,21.5650,1.2042,1.2042
-5.0517,21.5650,1.2230,1.2230
-4.9872,21.5650,1.2449,1.2449
-4.9228,21.5650,1.2664,1.2664
-4.8583,21.5650,1.2664,1.2664
-4.7939,21.6295,1.2449,1.2449
-4.7294,21.6295,1.2697,1.2697
-4.6649,21.6295,1.2664,1.2664
-4.6005,21.6940,1.2664,1.2664
-4.5360,21.6940,1.2844,1.2844
-4.4716,21.7584,1.2449,1.2449
-4.4071,21.7584,1.2697,1.2697
