# x_m,y_m,w_tr_right_m,w_tr_left_m
-2.0839,31.8265,1.0910,1.0910
-2.0169,31.8935,1.0910,1.0910
-1.9499,31.9605,1.0910,1.0910
-1.8828,32.0275,1.0910,1.0910
-1.8158,32.0945,1.0807,1.0807
-1.7488,32.1616,1.0597,1.0597
-1.7488,32.2286,1.0469,1.0469
-1.6818,32.2956,1.0597,1.0597
-1.6148,32.3626,1.0807,1.0807
-1.5477,32.4296,1.0910,1.0910
-1.4807,32.4967,1.0910,1.0910
-1.4137,32.5637,1.0910,1.0910
-1.3467,32.6307,1.0910,1.0910
-1.2797,32.6977,1.0910,1.0910
-1.2126,32.7647,1.0910,1.0910
-1.1456,32.8318,1.0807,1.0807
-1.0786,32.8988,1.0597,1.0597
-1.0786,32.9658,1.0469,1.0469
-1.0116,33.0328,1.0597,1.0597
-0.9446,33.0998,1.0807,1.0807
-0.8775,33.1669,1.0910,1.0910
-0.8105,33.2339,1.0910,1.0910
-0.7435,33.3009,1.0910,1.0910
-0.6765,33.3679,1.0910,1.0910
-0.6095,33.4349,1.0910,1.0910
-0.5424,33.5020,1.0910,1.0910
-0.4754,33.5690,1.0910,1.0910
-0.4084,33.6360,1.0910,1.0910
-0.3414,33.7030,1.0807,1.0807
-0.2744,33.7700,1.0597,1.0597
-0.2744,33.8371,1.0469,1.0469
-0.2073,33.9041,1.0597,1.0597
-0.1403,33.9711,1.0807,1.0807
-0.0733,34.0381,1.0910,1.0910
-0.0063,34.1051,1.0910,1.0910
0.0607,34.1722,1.0910,1.0910
0.1278,34.2392,1.0910,1.0910
0.1948,34.3062,1.0910,1.0910
0.2618,34.3732,1.0910,1.0910
0.3288,34.4402,1.0910,1.0910
0.3958,34.5073,1.0807,1.0807
0.4629,34.5743,1.0597,1.0597
0.5299,34.6413,1.0469,1.0469
0.5299,34.7083,1.0469,1.0469
0.5969,34.7753,1.0597,1.0597
0.6639,34.8424,1.0807,1.0807
0.7309,34.9094,1.0910,1.0910
0.7980,34.9764,1.0910,1.0910
0.8650,35.0434,1.0910,1.0910
0.9320,35.1104,1.0910,1.0910
0.9990,35.1775,1.0910,1.0910
1.0660,35.2445,1.0910,1.0910
1.1331,35.3115,1.0910,1.0910
1.2001,35.3785,1.0807,1.0807
1.2671,35.4455,1.0597,1.0597
1.2671,35.5126,1.0469,1.0469
1.3341,35.5796,1.0597,1.0597
1.4011,35.6466,1.0807,1.0807
1.4682,35.7136,1.0910,1.0910
1.5352,35.7806,1.0910,1.0910
1.6022,35.8477,1.0910,1.0910
1.6692,35.9147,1.0910,1.0910
1.7362,35.9817,1.0910,1.0910
1.8033,36.0487,1.0910,1.0910
1.8703,36.1157,1.0807,1.0807
1.9373,36.1828,1.0597,1.0597
2.0043,36.2498,1.0469,1.0469
2.0043,36.3168,1.0469,1.0469
2.0713,36.3838,1.0597,1.0597
2.1384,36.4508,1.0807,1.0807
2.2054,36.5179,1.0910,1.0910
2.2724,36.5849,1.0910,1.0910
2.3394,36.6519,1.0910,1.0910
2.4064,36.7189,1.0910,1.0910
2.4735,36.7859,1.0910,1.0910
2.5405,36.8530,1.0910,1.0910
2.6075,36.9200,1.0910,1.0910
2.6745,36.9870,1.0807,1.0807
2.7415,37.0540,1.0597,1.0597
2.7415,37.1210,1.0469,1.0469
2.8086,37.1881,1.0597,1.0597
2.8756,37.2551,1.0807,1.0807
2.9426,37.3221,1.0910,1.0910
3.0096,37.3891,1.0910,1.0910
3.0766,37.4561,1.0910,1.0910
3.1437,37.5232,1.0910,1.0910
3.2107,37.5902,1.0910,1.0910
3.2777,37.6572,1.0910,1.0910
3.3447,37.7242,1.0910,1.0910
3.4117,37.7912,1.0910,1.0910
3.4788,37.8583,1.0910,1.0910
3.5458,37.9253,1.0910,1.0910
3.6128,37.9923,1.0910,1.0910
3.6798,38.0593,1.0910,1.0910
3.7468,38.1263,1.0910,1.0910
3.8139,38.1934,1.0910,1.0910
3.8809,38.2604,1.0807,1.0807
3.8809,38.3274,1.0597,1.0597
3.9479,38.3944,1.0807,1.0807
4.0149,38.4614,1.0910,1.0910
4.0819,38.5285,1.0910,1.0910
4.1490,38.5955,1.0910,1.0910
4.2160,38.6625,1.0910,1.0910
4.2830,38.7295,1.0910,1.0910
4.3500,38.7965,1.0910,1.0910
4.4170,38.8636,1.0910,1.0910
4.4841,38.9306,1.0910,1.0910
4.5511,38.9976,1.0910,1.0910
4.6181,39.0646,1.0910,1.0910
4.6851,39.1316,1.0910,1.0910
4.7521,39.1987,1.0910,1.0910
4.8192,39.2657,1.0910,1.0910
4.8862,39.3327,1.0910,1.0910
4.9532,39.3997,1.0910,1.0910
5.0202,39.4667,1.0910,1.0910
5.0872,39.5338,1.0910,1.0910
5.1543,39.6008,1.0910,1.0910
5.2213,39.6678,1.0910,1.0910
5.2883,39.7348,1.0910,1.0910
5.3553,39.8018,1.0910,1.0910
5.4223,39.8689,1.0910,1.0910
5.4894,39.9359,1.0910,1.0910
5.5564,40.0029,1.0910,1.0910
5.6234,40.0699,1.0910,1.0910
5.6904,40.1369,1.0910,1.0910
5.7574,40.2040,1.0910,1.0910
5.8245,40.2710,1.0910,1.0910
5.8915,40.3380,1.0910,1.0910
5.9585,40.4050,1.0910,1.0910
6.0255,40.4720,1.0910,1.0910
6.0925,40.5391,1.0910,1.0910
6.1596,40.6061,1.0807,1.0807
6.2266,40.6061,1.0597,1.0597
6.2936,40.6731,1.0807,1.0807
6.3606,40.7401,1.0910,1.0910
6.4276,40.8071,1.0910,1.0910
6.4947,40.8742,1.0910,1.0910
6.5617,40.9412,1.0910,1.0910
6.6287,41.0082,1.0910,1.0910
6.6957,41.0752,1.0910,1.0910
6.7627,41.1422,1.0910,1.0910
6.8298,41.2093,1.0910,1.0910
6.8968,41.2763,1.0910,1.0910
6.9638,41.3433,1.0910,1.0910
7.0308,41.4103,1.0910,1.0910
7.0978,41.4773,1.0910,1.0910
7.1649,41.5444,1.0910,1.0910
7.2319,41.6114,1.0910,1.0910
7.2989,41.6784,1.0910,1.0910
7.3659,41.7454,1.0910,1.0910
7.4329,41.8124,1.0910,1.0910
7.5000,41.8795,1.0910,1.0910
7.5670,41.9465,1.0910,1.0910
7.6340,42.0135,1.0910,1.0910
7.7010,42.0805,1.0910,1.0910
7.7680,42.1475,1.0910,1.0910
7.8351,42.2146,1.0910,1.0910
7.9021,42.2816,1.0910,1.0910
7.9691,42.3486,1.0910,1.0910
8.0361,42.4156,1.0910,1.0910
8.1031,42.4826,1.0910,1.0910
8.1702,42.5497,1.0910,1.0910
8.2372,42.6167,1.0910,1.0910
8.3042,42.6837,1.0910,1.0910
8.3712,42.7507,1.0910,1.0910
8.4382,42.8177,1.0910,1.0910
8.5053,42.8848,1.0910,1.0910
8.5723,42.9518,1.0910,1.0910
8.6393,43.0188,1.0910,1.0910
8.7063,43.0858,1.0910,1.0910
8.7733,43.1528,1.0807,1.0807
8.8404,43.2199,1.0597,1.0597
8.9074,43.2199,1.0469,1.0469
8.9744,43.2869,1.0597,1.0597
9.0414,43.3539,1.0807,1.0807
9.1084,43.4209,1.0910,1.0910
9.1755,43.4879,1.0910,1.0910
9.2425,43.5550,1.0910,1.0910
9.3095,43.6220,1.0910,1.0910
9.3765,43.6890,1.0910,1.0910
9.4435,43.7560,1.0910,1.0910
9.5106,43.8230,1.0910,1.0910
9.5776,43.8901,1.0910,1.0910
9.6446,43.9571,1.0910,1.0910
9.7116,44.0241,1.0910,1.0910
9.7786,44.0911,1.0910,1.0910
9.8457,44.1581,1.0910,1.0910
9.9127,44.2252,1.0910,1.0910
9.9797,44.2922,1.0910,1.0910
10.0467,44.3592,1.0910,1.0910
10.1137,44.4262,1.0910,1.0910
10.1808,44.4932,1.0910,1.0910
10.2478,44.5603,1.0910,1.0910
10.3148,44.6273,1.0910,1.0910
10.3818,44.6943,1.0910,1.0910
10.4488,44.7613,1.0910,1.0910
10.5159,44.8283,1.0910,1.0910
10.5829,44.8954,1.0910,1.0910
10.6499,44.9624,1.0910,1.0910
10.7169,45.0294,1.0910,1.0910
10.7839,45.0964,1.0910,1.0910
10.8510,45.1634,1.0910,1.0910
10.9180,45.2305,1.0910,1.0910
10.9850,45.2975,1.0910,1.0910
11.0520,45.3645,1.0910,1.0910
11.1190,45.4315,1.0910,1.0910
11.1861,45.4985,1.0910,1.0910
11.2531,45.5656,1.0910,1.0910
11.3201,45.6326,1.0910,1.0910
11.3871,45.6996,1.0910,1.0910
11.4541,45.7666,1.0910,1.0910
11.5212,45.8336,1.0910,1.0910
11.5882,45.9007,1.0910,1.0910
11.6552,45.9677,1.0910,1.0910
11.7222,46.0347,1.0910,1.0910
11.7892,46.1017,1.0910,1.0910
11.8563,46.1687,1.0910,1.0910
11.9233,46.2358,1.0910,1.0910
11.9903,46.3028,1.0910,1.0910
12.0573,46.3698,1.0910,1.0910
12.1243,46.4368,1.0910,1.0910
12.1914,46.5038,1.0910,1.0910
12.2584,46.5709,1.0910,1.0910
12.3254,46.6379,1.0910,1.0910
12.3924,46.7049,1.0910,1.0910
12.4594,46.7719,1.0910,1.0910
12.5265,46.8389,1.0807,1.0807
12.5935,46.9060,1.0597,1.0597
12.6605,46.9060,1.0597,1.0597
12.7275,46.9730,1.0807,1.0807
12.7945,47.0400,1.0910,1.0910
12.8616,47.1070,1.0910,1.0910
12.9286,47.1740,1.0910,1.0910
12.9956,47.2411,1.0910,1.0910
13.0626,47.3081,1.0910,1.0910
13.1296,47.3751,1.0910,1.0910
13.1967,47.4421,1.0910,1.0910
13.2637,47.5091,1.0910,1.0910
13.3307,47.5762,1.0910,1.0910
13.3977,47.6432,1.0910,1.0910
13.4647,47.7102,1.0910,1.0910
13.5318,47.7772,1.0910,1.0910
13.5988,47.8442,1.0910,1.0910
13.6658,47.9113,1.0910,1.0910
13.7328,47.9783,1.0910,1.0910
13.7998,48.0453,1.0910,1.0910
13.8669,48.1123,1.0910,1.0910
13.9339,48.1793,1.0910,1.0910
14.0009,48.2464,1.0910,1.0910
14.0679,48.3134,1.0910,1.0910
14.1349,48.3804,1.0910,1.0910
14.2020,48.4474,1.0910,1.0910
14.2690,48.5144,1.0807,1.0807
14.2690,48.5815,1.0807,1.0807
14.3360,48.6485,1.0910,1.0910
14.4030,48.7155,1.0910,1.0910
14.4700,48.7825,1.0910,1.0910
14.5371,48.8495,1.0910,1.0910
14.6041,48.9166,1.0910,1.0910
14.6711,48.9836,1.0910,1.0910
14.7381,49.0506,1.0910,1.0910
14.8051,49.1176,1.0910,1.0910
14.8722,49.1846,1.0910,1.0910
14.9392,49.2517,1.0910,1.0910
15.0062,49.3187,1.0910,1.0910
15.0732,49.3857,1.0910,1.0910
15.1402,49.4527,1.0910,1.0910
15.2073,49.5197,1.0910,1.0910
15.2743,49.5868,1.0910,1.0910
15.3413,49.6538,1.0910,1.0910
15.4083,49.7208,1.0910,1.0910
15.4753,49.7878,1.0807,1.0807
15.5424,49.8548,1.0597,1.0597
15.5424,49.9219,1.0469,1.0469
15.6094,49.9889,1.0597,1.0597
15.6764,50.0559,1.0807,1.0807
15.7434,50.1229,1.0910,1.0910
15.8104,50.1899,1.0910,1.0910
15.8775,50.2570,1.0910,1.0910
15.9445,50.3240,1.0910,1.0910
16.0115,50.3910,1.0910,1.0910
16.0785,50.4580,1.0910,1.0910
16.1455,50.5250,1.0910,1.0910
16.2126,50.5921,1.0807,1.0807
16.2796,50.6591,1.0597,1.0597
16.2796,50.7261,1.0597,1.0597
16.3466,50.7931,1.0807,1.0807
16.4136,50.8601,1.0910,1.0910
16.4806,50.9272,1.0910,1.0910
16.5477,50.9942,1.0910,1.0910
16.6147,51.0612,1.0910,1.0910
16.6817,51.1282,1.0910,1.0910
16.7487,51.1952,1.0910,1.0910
16.8157,51.2623,1.0910,1.0910
16.8828,51.3293,1.0807,1.0807
16.9498,51.3963,1.0597,1.0597
16.9498,51.4633,1.0469,1.0469
17.0168,51.5303,1.0597,1.0597
17.0838,51.5974,1.0807,1.0807
17.1508,51.6644,1.0910,1.0910
17.2179,51.7314,1.0910,1.0910
17.2849,51.7984,1.0910,1.0910
17.3519,51.8654,1.0910,1.0910
17.4189,51.9325,1.0910,1.0910
17.4859,51.9995,1.0910,1.0910
17.5530,52.0665,1.0910,1.0910
17.6200,52.1335,1.0910,1.0910
17.6870,52.2005,1.0910,1.0910
17.7540,52.2676,1.0807,1.0807
17.8210,52.3346,1.0597,1.0597
17.8881,52.3346,1.0469,1.0469
17.9551,52.4016,1.0597,1.0597
18.0221,52.4686,1.0807,1.0807
18.0891,52.5356,1.0807,1.0807
18.1561,52.5356,1.0597,1.0597
18.2232,52.5356,1.0230,1.0230
18.2902,52.6027,1.0490,1.0490
18.3572,52.6027,1.0208,1.0208
18.4242,52.6027,0.9895,0.9895
18.4912,52.6027,0.9596,0.9596
18.5583,52.6697,0.9963,0.9963
18.6253,52.6697,0.9758,0.9758
18.6923,52.6697,0.9596,0.9596
